Dim1	Dim2	Dataset		
X36.6	8.322503755	-12.7802561	rna	NK cell(Uterus)
X37.6	-14.2453702	19.64931696	rna	NK cell(Uterus)
X38.6	2.734033058	-6.876544777	rna	NK cell(Uterus)
X39.6	-6.045654108	-6.646705929	rna	NK cell(Uterus)
X40.6	8.715542505	-15.84537202	rna	NK cell(Uterus)
X41.6	9.02387018	-13.56880457	rna	NK cell(Uterus)
X42.6	-5.824749281	-6.585545841	rna	NK cell(Uterus)
X43.6	6.235977361	16.83987063	rna	NK cell(Uterus)
X44.6	-6.21096926	-7.008951012	rna	NK cell(Uterus)
X45.6	4.32715101	-7.641576592	rna	NK cell(Uterus)
X46.6	3.515247295	14.02853888	rna	NK cell(Uterus)
X47.6	0.927329252	14.3280546	rna	NK cell(Uterus)
X48.6	1.664974044	-6.493004624	rna	NK cell(Uterus)
X49.6	8.887548158	-16.39371568	rna	NK cell(Uterus)
X0.8	-2.069525053	-6.663502518	rna	Muscle cell_Mgp high(Uterus)
X1.7	1.560282657	-6.389952961	rna	Muscle cell_Mgp high(Uterus)
X2.7	-3.988601019	-6.623443905	rna	Muscle cell_Mgp high(Uterus)
X3.7	-14.01914339	19.74149531	rna	Muscle cell_Mgp high(Uterus)
X4.7	8.472656915	-13.86064798	rna	Muscle cell_Mgp high(Uterus)
X5.7	-13.67002802	19.91851824	rna	Muscle cell_Mgp high(Uterus)
X6.7	-13.53513651	19.9366495	rna	Muscle cell_Mgp high(Uterus)
X7.7	-6.021627714	-6.537542645	rna	Muscle cell_Mgp high(Uterus)
X8.7	-2.131160786	-6.652242485	rna	Muscle cell_Mgp high(Uterus)
X9.7	-13.84708719	19.95211619	rna	Muscle cell_Mgp high(Uterus)
X10.7	-13.44091063	19.72814768	rna	Muscle cell_Mgp high(Uterus)
X11.7	3.943755577	-6.997062985	rna	Muscle cell_Mgp high(Uterus)
X12.7	-2.348284533	-6.620572392	rna	Muscle cell_Mgp high(Uterus)
X13.7	2.646784494	-6.325666252	rna	Muscle cell_Mgp high(Uterus)
X14.7	-14.17706709	19.62025088	rna	Muscle cell_Mgp high(Uterus)
X15.7	6.918587396	-9.490257088	rna	Muscle cell_Mgp high(Uterus)
X16.7	3.982344101	-6.766730133	rna	Muscle cell_Mgp high(Uterus)
X17.7	-6.099980643	-7.132678334	rna	Muscle cell_Mgp high(Uterus)
X18.7	7.569203088	-10.92601759	rna	Muscle cell_Mgp high(Uterus)
X19.7	3.870681713	-6.833450619	rna	Muscle cell_Mgp high(Uterus)
X20.7	-1.673648288	-6.876103703	rna	Muscle cell_Mgp high(Uterus)
X21.7	7.360479543	-9.876080338	rna	Muscle cell_Mgp high(Uterus)
X22.7	-13.91719752	19.90559595	rna	Muscle cell_Mgp high(Uterus)
X23.7	8.055517385	-11.89741403	rna	Muscle cell_Mgp high(Uterus)
X24.7	-1.128758242	-6.671625916	rna	Muscle cell_Mgp high(Uterus)
X25.7	-6.483446886	-6.684496228	rna	Muscle cell_Mgp high(Uterus)
X26.7	-13.41797571	19.53610628	rna	Muscle cell_Mgp high(Uterus)
X27.7	0.474927137	14.77960032	rna	Muscle cell_Mgp high(Uterus)
X28.7	-14.17352228	19.41367739	rna	Muscle cell_Mgp high(Uterus)
X29.7	4.00744457	-6.881714169	rna	Muscle cell_Mgp high(Uterus)
X30.7	4.98416395	-7.677596394	rna	Muscle cell_Mgp high(Uterus)
X31.7	6.554721067	-8.581908051	rna	Muscle cell_Mgp high(Uterus)
X32.7	2.862830827	-6.562156025	rna	Muscle cell_Mgp high(Uterus)
X33.7	-13.34331637	19.84058016	rna	Muscle cell_Mgp high(Uterus)
X34.7	-1.363836219	-6.761197869	rna	Muscle cell_Mgp high(Uterus)
X35.7	2.141120742	-6.523009602	rna	Muscle cell_Mgp high(Uterus)
X36.7	6.223641107	-8.430404965	rna	Muscle cell_Mgp high(Uterus)
X37.7	-13.62521773	19.95836275	rna	Muscle cell_Mgp high(Uterus)
X38.7	-2.360733559	-6.593449894	rna	Muscle cell_Mgp high(Uterus)
X39.7	-2.929183295	-6.61334211	rna	Muscle cell_Mgp high(Uterus)
X40.7	-4.69628792	-6.855649296	rna	Muscle cell_Mgp high(Uterus)
X41.7	3.970669935	-6.863529507	rna	Muscle cell_Mgp high(Uterus)
X42.7	7.493434618	-11.34342367	rna	Muscle cell_Mgp high(Uterus)
X43.7	-13.45710688	19.81211489	rna	Muscle cell_Mgp high(Uterus)
X44.7	-5.723168661	-6.511622731	rna	Muscle cell_Mgp high(Uterus)
X45.7	6.98005409	-9.497737709	rna	Muscle cell_Mgp high(Uterus)
X46.7	2.846607635	-6.698068444	rna	Muscle cell_Mgp high(Uterus)
X47.7	-2.563735535	-6.42387611	rna	Muscle cell_Mgp high(Uterus)
X48.7	1.797386	3.789106067	rna	Muscle cell_Mgp high(Uterus)
X49.7	-1.345599224	-6.938588921	rna	Muscle cell_Mgp high(Uterus)
X0.9	-13.44918185	19.73388117	rna	Stromal cell_Cxcl14 high(Uterus)
X1.8	-0.721148898	-6.230986897	rna	Stromal cell_Cxcl14 high(Uterus)
X2.8	7.504024694	-10.18016321	rna	Stromal cell_Cxcl14 high(Uterus)
X3.8	-13.95966273	19.92083186	rna	Stromal cell_Cxcl14 high(Uterus)
X4.8	2.708599041	-6.465720001	rna	Stromal cell_Cxcl14 high(Uterus)
X5.8	-13.86970644	19.76798075	rna	Stromal cell_Cxcl14 high(Uterus)
X6.8	-13.49012404	19.74508494	rna	Stromal cell_Cxcl14 high(Uterus)
X7.8	-6.140329172	-6.926686589	rna	Stromal cell_Cxcl14 high(Uterus)
X8.8	-13.60448008	19.49142664	rna	Stromal cell_Cxcl14 high(Uterus)
X9.8	-0.758160581	-6.493188206	rna	Stromal cell_Cxcl14 high(Uterus)
X10.8	-4.647019198	-6.555265728	rna	Stromal cell_Cxcl14 high(Uterus)
X11.8	-2.390677979	-6.524821106	rna	Stromal cell_Cxcl14 high(Uterus)
X12.8	8.635254572	-14.62450487	rna	Stromal cell_Cxcl14 high(Uterus)
X13.8	7.455518911	-10.57443124	rna	Stromal cell_Cxcl14 high(Uterus)
X14.8	-16.48169356	3.816905674	rna	Stromal cell_Cxcl14 high(Uterus)
X15.8	6.664839933	17.34529322	rna	Stromal cell_Cxcl14 high(Uterus)
X16.8	-13.50803118	19.76094645	rna	Stromal cell_Cxcl14 high(Uterus)
X17.8	6.383709619	17.26583689	rna	Stromal cell_Cxcl14 high(Uterus)
X18.8	-0.571478178	-6.362642113	rna	Stromal cell_Cxcl14 high(Uterus)
X19.8	3.875068853	-6.763897721	rna	Stromal cell_Cxcl14 high(Uterus)
X20.8	-5.487601092	-6.456247155	rna	Stromal cell_Cxcl14 high(Uterus)
X21.8	-13.93588953	19.7166025	rna	Stromal cell_Cxcl14 high(Uterus)
X22.8	-13.38718348	19.61579913	rna	Stromal cell_Cxcl14 high(Uterus)
X23.8	-1.950343659	-6.632302109	rna	Stromal cell_Cxcl14 high(Uterus)
X24.8	-13.34029703	19.6478979	rna	Stromal cell_Cxcl14 high(Uterus)
X25.8	-0.015880352	-6.331034485	rna	Stromal cell_Cxcl14 high(Uterus)
X26.8	-13.37091665	19.78872317	rna	Stromal cell_Cxcl14 high(Uterus)
X27.8	-1.021310022	-6.682895962	rna	Stromal cell_Cxcl14 high(Uterus)
X28.8	-3.577254345	-6.523938004	rna	Stromal cell_Cxcl14 high(Uterus)
X29.8	8.812824915	-12.2513302	rna	Stromal cell_Cxcl14 high(Uterus)
X30.8	4.123536537	-6.844981018	rna	Stromal cell_Cxcl14 high(Uterus)
X31.8	7.975693891	-10.68813116	rna	Stromal cell_Cxcl14 high(Uterus)
X32.8	-4.931762507	-6.851803128	rna	Stromal cell_Cxcl14 high(Uterus)
X33.8	2.803179453	-6.645395581	rna	Stromal cell_Cxcl14 high(Uterus)
X34.8	-5.518312743	-6.484345738	rna	Stromal cell_Cxcl14 high(Uterus)
X35.8	-13.75974112	19.71549624	rna	Stromal cell_Cxcl14 high(Uterus)
X36.8	-14.12149172	19.56744021	rna	Stromal cell_Cxcl14 high(Uterus)
X37.8	8.505301187	-14.07954103	rna	Stromal cell_Cxcl14 high(Uterus)
X38.8	7.230329702	-9.906196419	rna	Stromal cell_Cxcl14 high(Uterus)
X39.8	-3.16588669	-6.569313828	rna	Stromal cell_Cxcl14 high(Uterus)
X40.8	-0.864619067	-6.651950661	rna	Stromal cell_Cxcl14 high(Uterus)
X41.8	-3.324456026	-6.496596161	rna	Stromal cell_Cxcl14 high(Uterus)
X42.8	-5.08708029	-6.991390053	rna	Stromal cell_Cxcl14 high(Uterus)
X43.8	-6.307682326	-6.917119328	rna	Stromal cell_Cxcl14 high(Uterus)
X44.8	6.739415357	-8.96506292	rna	Stromal cell_Cxcl14 high(Uterus)
X45.8	-13.65089731	19.56358164	rna	Stromal cell_Cxcl14 high(Uterus)
X46.8	-2.873324206	-6.521200005	rna	Stromal cell_Cxcl14 high(Uterus)
X47.8	-4.848581602	-6.602563683	rna	Stromal cell_Cxcl14 high(Uterus)
X48.8	2.325585792	13.85822028	rna	Stromal cell_Cxcl14 high(Uterus)
X49.8	-4.934174826	-6.886317078	rna	Stromal cell_Cxcl14 high(Uterus)
X0.10	3.715500305	0.038755354	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X1.9	-6.210153868	-6.70968515	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X2.9	-5.759747317	-7.046216313	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X3.9	-2.33998399	19.04819888	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X4.9	8.671670625	-14.35883218	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X5.9	8.08045883	-13.07241995	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X6.9	-1.325787117	-6.929679219	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X7.9	3.851042221	-6.968479935	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X8.9	-4.066658785	-6.688864056	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X9.9	8.112941454	-11.44973737	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X10.9	-0.510548522	-6.36001331	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X11.9	5.038987825	-7.430794541	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X12.9	8.752831171	9.541471657	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X13.9	-5.791819384	-6.539553467	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X14.9	-1.893840601	-6.733661476	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X15.9	5.10357208	-7.354435269	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X16.9	3.213909815	0.438914117	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X17.9	-4.893003275	-6.820674721	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X18.9	6.828102777	17.51131266	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X19.9	-13.49006586	19.75847643	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X20.9	0.135654124	18.99189013	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X21.9	4.961640546	-7.309333626	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X22.9	-4.641319563	-6.700580899	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X23.9	7.614268968	-10.17539007	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X24.9	3.821747968	-0.059827689	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X25.9	-0.075775077	17.81132906	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X26.9	4.987561414	14.7033121	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X27.9	1.260264943	14.25773352	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X28.9	1.676890681	-6.518720928	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X29.9	1.011462937	14.35050028	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X30.9	7.912256429	-11.11921388	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X31.9	0.105454134	-6.232859913	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X32.9	7.642167757	-10.84520895	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X33.9	-1.827592661	-6.546123329	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X34.9	1.094115923	14.15111845	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X35.9	8.796461771	-13.06626112	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X36.9	-5.805823614	-6.771483246	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X37.9	8.737945268	-14.73415548	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X38.9	7.278064439	-8.93172628	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X39.9	-4.322038939	-6.914448563	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X40.9	8.232861231	-11.8689707	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X41.9	-6.012368967	-7.097957913	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X42.9	-1.796259215	-6.577558819	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X43.9	-5.11021929	-6.712630574	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X44.9	-0.207786014	19.88426798	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X45.9	-13.27936011	19.84794443	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X46.9	3.825078199	4.597699817	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X47.9	8.543482492	-13.2664097	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X48.9	-13.31271677	19.78985995	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X49.9	-2.597417404	-6.812978092	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X0.11	5.893794725	16.14633768	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X1.10	3.778451631	4.612810787	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X2.10	-0.289392044	16.60815638	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X3.10	0.887338112	14.16023272	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X4.10	8.635255525	-12.18299848	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X5.10	-13.58568888	20.18746775	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X6.10	-0.045366605	19.71726626	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X7.10	0.057466993	18.75782793	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X8.10	8.095946977	-11.78679067	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X9.10	5.098873327	4.689315971	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X10.10	-1.363706043	-6.821690861	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X11.10	-0.208837231	16.03331011	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X12.10	-0.46665602	-6.264661137	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X13.10	8.79857702	-15.06331617	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X14.10	-2.160975506	-6.764560524	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X15.10	3.477263401	-6.721368138	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X16.10	-13.28911906	19.68211192	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X17.10	6.198171804	16.68710345	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X18.10	0.625615755	14.51522082	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X19.10	4.976523111	14.74917906	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X20.10	7.32090492	-9.035004441	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X21.10	0.012275556	18.94732684	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X22.10	0.388167957	6.622635063	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X23.10	3.434531639	13.91557711	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X24.10	0.836666415	14.33376521	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X25.10	5.846872041	15.97225397	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X26.10	2.914573858	14.03827971	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X27.10	8.703640649	-12.20493681	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X28.10	2.140037964	13.90482443	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X29.10	5.745808313	15.72525805	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X30.10	8.050751398	-11.4854725	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X31.10	4.044482181	-6.867309872	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X32.10	3.557334373	14.02303618	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X33.10	5.652436922	15.71365374	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X34.10	0.532677064	-6.565144841	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X35.10	5.72864599	15.65032214	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X36.10	11.12927503	11.57085913	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X37.10	-13.5375207	19.91555041	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X38.10	8.736960123	-15.92785532	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X39.10	8.785999963	-13.46340353	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X40.10	1.80487294	13.96767538	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X41.10	6.592675398	17.43990916	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X42.10	-6.307156374	-6.743676487	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X43.10	8.873050401	-13.54546816	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X44.10	7.70715637	-10.54124624	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X45.10	8.835009287	-13.1498583	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X46.10	6.940989206	17.50875681	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X47.10	8.902601907	-15.94575674	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X48.10	6.956519315	8.252954658	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X49.10	1.740217517	13.79321116	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X0.12	4.117795894	-6.919187847	rna	MEF(Trophoblast-Stem-Cell)
X1.11	-5.594265749	-6.934151951	rna	MEF(Trophoblast-Stem-Cell)
X2.11	6.870414922	-9.288384262	rna	MEF(Trophoblast-Stem-Cell)
X3.11	1.841474126	14.11181467	rna	MEF(Trophoblast-Stem-Cell)
X4.11	0.440119917	14.63711661	rna	MEF(Trophoblast-Stem-Cell)
X5.11	10.8671443	11.30358904	rna	MEF(Trophoblast-Stem-Cell)
X6.11	-13.64501219	19.67861384	rna	MEF(Trophoblast-Stem-Cell)
X7.11	5.514770696	15.51329058	rna	MEF(Trophoblast-Stem-Cell)
X8.11	4.488118837	14.20540064	rna	MEF(Trophoblast-Stem-Cell)
X9.11	3.885117004	-7.04654533	rna	MEF(Trophoblast-Stem-Cell)
X10.11	2.052603672	13.81250399	rna	MEF(Trophoblast-Stem-Cell)
X11.11	-14.01772719	19.52747172	rna	MEF(Trophoblast-Stem-Cell)
X12.11	6.213573167	8.578488525	rna	MEF(Trophoblast-Stem-Cell)
X13.11	-13.76208811	20.03076189	rna	MEF(Trophoblast-Stem-Cell)
X14.11	-15.97600012	-1.452803437	rna	MEF(Trophoblast-Stem-Cell)
X15.11	-14.22105818	19.3485319	rna	MEF(Trophoblast-Stem-Cell)
X16.11	5.849360178	15.79642886	rna	MEF(Trophoblast-Stem-Cell)
X17.11	-12.42361956	-9.223198715	rna	MEF(Trophoblast-Stem-Cell)
X18.11	2.843625972	-7.00019056	rna	MEF(Trophoblast-Stem-Cell)
X19.11	-2.729303171	-6.293927017	rna	MEF(Trophoblast-Stem-Cell)
X20.11	8.087767313	-13.23083479	rna	MEF(Trophoblast-Stem-Cell)
X21.11	2.776104162	13.97365015	rna	MEF(Trophoblast-Stem-Cell)
X22.11	-0.016995674	19.66349619	rna	MEF(Trophoblast-Stem-Cell)
X23.11	-13.90544539	19.87914484	rna	MEF(Trophoblast-Stem-Cell)
X24.11	8.821624468	-12.28933603	rna	MEF(Trophoblast-Stem-Cell)
X25.11	0.961855958	14.41656988	rna	MEF(Trophoblast-Stem-Cell)
X26.11	-13.73535853	19.66135996	rna	MEF(Trophoblast-Stem-Cell)
X27.11	4.134672353	14.29695147	rna	MEF(Trophoblast-Stem-Cell)
X28.11	-13.50725298	19.7733156	rna	MEF(Trophoblast-Stem-Cell)
X29.11	8.851590822	-16.44776136	rna	MEF(Trophoblast-Stem-Cell)
X30.11	-4.870101263	-6.673985783	rna	MEF(Trophoblast-Stem-Cell)
X31.11	4.072835395	-7.19736034	rna	MEF(Trophoblast-Stem-Cell)
X32.11	-0.508026888	-6.40466005	rna	MEF(Trophoblast-Stem-Cell)
X33.11	1.615197728	-6.440101925	rna	MEF(Trophoblast-Stem-Cell)
X34.11	1.611109684	14.07495612	rna	MEF(Trophoblast-Stem-Cell)
X35.11	6.518356989	17.11982935	rna	MEF(Trophoblast-Stem-Cell)
X36.11	7.822979639	-10.73633081	rna	MEF(Trophoblast-Stem-Cell)
X37.11	2.95926852	-6.444298569	rna	MEF(Trophoblast-Stem-Cell)
X38.11	6.64860172	8.318133529	rna	MEF(Trophoblast-Stem-Cell)
X39.11	7.488782118	-11.34386903	rna	MEF(Trophoblast-Stem-Cell)
X40.11	-1.40573888	-6.961379353	rna	MEF(Trophoblast-Stem-Cell)
X41.11	8.973087976	-15.84093076	rna	MEF(Trophoblast-Stem-Cell)
X42.11	-0.310769727	15.69167536	rna	MEF(Trophoblast-Stem-Cell)
X43.11	-13.71829634	19.80495661	rna	MEF(Trophoblast-Stem-Cell)
X44.11	-4.54449444	-6.707917515	rna	MEF(Trophoblast-Stem-Cell)
X45.11	-2.342157414	-6.298422638	rna	MEF(Trophoblast-Stem-Cell)
X46.11	4.428633402	6.172201332	rna	MEF(Trophoblast-Stem-Cell)
X47.11	7.83895273	-11.31177694	rna	MEF(Trophoblast-Stem-Cell)
X48.11	8.693319986	-15.48236734	rna	MEF(Trophoblast-Stem-Cell)
X49.11	-2.545999338	-6.516709152	rna	MEF(Trophoblast-Stem-Cell)
X0.13	2.12966008	13.86957663	rna	B cell(Thymus)
X1.12	8.750204752	-15.18357736	rna	B cell(Thymus)
X2.12	-0.712661078	-6.320204083	rna	B cell(Thymus)
X3.12	3.681607912	-6.721921746	rna	B cell(Thymus)
X4.12	-5.296463301	-6.668242756	rna	B cell(Thymus)
X5.12	-5.305235674	-6.67428619	rna	B cell(Thymus)
X6.12	11.60169954	12.16468352	rna	B cell(Thymus)
X7.12	1.66405184	14.16091841	rna	B cell(Thymus)
X8.12	8.913726518	9.671773132	rna	B cell(Thymus)
X9.12	6.151667783	-8.400268856	rna	B cell(Thymus)
X10.12	-3.735963871	-6.603408161	rna	B cell(Thymus)
X11.12	2.245939682	13.83066862	rna	B cell(Thymus)
X12.12	7.98281307	-11.97689802	rna	B cell(Thymus)
X13.12	-5.947856715	-6.838909451	rna	B cell(Thymus)
X14.12	-0.13483431	15.28340929	rna	B cell(Thymus)
X15.12	3.880989502	-6.727905575	rna	B cell(Thymus)
X16.12	3.705432365	-6.69800264	rna	B cell(Thymus)
X17.12	-6.065339854	-6.718993965	rna	B cell(Thymus)
X18.12	8.083543489	-11.4919737	rna	B cell(Thymus)
X19.12	-6.246699622	-7.000782791	rna	B cell(Thymus)
X20.12	12.25344724	13.9377138	rna	B cell(Thymus)
X21.12	12.0806901	13.24889487	rna	B cell(Thymus)
X22.12	10.91719885	11.35111636	rna	B cell(Thymus)
X23.12	-2.169013312	-6.270800415	rna	B cell(Thymus)
X24.12	11.36428613	11.82951563	rna	B cell(Thymus)
X25.12	-5.87586241	-6.896125618	rna	B cell(Thymus)
X26.12	6.216410825	8.532902893	rna	B cell(Thymus)
X27.12	9.169970224	-17.3532961	rna	B cell(Thymus)
X28.12	-1.934907725	-6.623898808	rna	B cell(Thymus)
X29.12	4.082125614	-6.822214905	rna	B cell(Thymus)
X30.12	5.716253946	15.6036703	rna	B cell(Thymus)
X31.12	-4.412993719	-6.689788643	rna	B cell(Thymus)
X32.12	-1.379742672	-6.379620377	rna	B cell(Thymus)
X33.12	-5.450523188	-6.441716496	rna	B cell(Thymus)
X34.12	12.24326105	13.98976725	rna	B cell(Thymus)
X35.12	0.042893032	18.72799891	rna	B cell(Thymus)
X36.12	8.782857607	-13.98509866	rna	B cell(Thymus)
X37.12	3.769351909	-6.978427235	rna	B cell(Thymus)
X38.12	2.668741892	-6.662742916	rna	B cell(Thymus)
X39.12	8.632864664	-14.40142233	rna	B cell(Thymus)
X40.12	0.805267463	14.84459132	rna	B cell(Thymus)
X41.12	-4.859000971	-6.788498703	rna	B cell(Thymus)
X42.12	4.587084005	14.26616209	rna	B cell(Thymus)
X43.12	2.026836345	-6.657529179	rna	B cell(Thymus)
X44.12	-1.375125935	-6.73911697	rna	B cell(Thymus)
X45.12	-5.50268965	-7.173415962	rna	B cell(Thymus)
X46.12	-0.358037581	16.14649599	rna	B cell(Thymus)
X47.12	-1.80292659	-6.039165798	rna	B cell(Thymus)
X48.12	3.127779195	-6.841625038	rna	B cell(Thymus)
X49.12	-4.708951762	-7.027432743	rna	B cell(Thymus)
X0.14	0.804516504	14.44527739	rna	Proliferating thymocyte(Thymus)
X1.13	8.562209795	-14.2421549	rna	Proliferating thymocyte(Thymus)
X2.13	-2.1984046	-6.589095894	rna	Proliferating thymocyte(Thymus)
X3.13	1.617716859	13.91719645	rna	Proliferating thymocyte(Thymus)
X4.13	-2.729174425	18.75653857	rna	Proliferating thymocyte(Thymus)
X5.13	10.1690156	10.70412176	rna	Proliferating thymocyte(Thymus)
X6.13	8.593998621	-14.29894048	rna	Proliferating thymocyte(Thymus)
X7.13	-3.355801632	-6.58448917	rna	Proliferating thymocyte(Thymus)
X8.13	2.558321426	13.96490782	rna	Proliferating thymocyte(Thymus)
X9.13	-0.299258401	15.93772524	rna	Proliferating thymocyte(Thymus)
X10.13	3.079803417	13.95969599	rna	Proliferating thymocyte(Thymus)
X11.13	9.034514139	-16.79157812	rna	Proliferating thymocyte(Thymus)
X12.13	6.222349832	16.99503535	rna	Proliferating thymocyte(Thymus)
X13.13	4.376259039	14.07989043	rna	Proliferating thymocyte(Thymus)
X14.13	6.008494089	16.16894167	rna	Proliferating thymocyte(Thymus)
X15.13	9.083859155	-13.54644949	rna	Proliferating thymocyte(Thymus)
X16.13	0.001594523	19.87526911	rna	Proliferating thymocyte(Thymus)
X17.13	-0.208997985	17.07018107	rna	Proliferating thymocyte(Thymus)
X18.13	-0.285573413	16.64072436	rna	Proliferating thymocyte(Thymus)
X19.13	4.401669691	14.31518668	rna	Proliferating thymocyte(Thymus)
X20.13	1.325401971	-6.492228333	rna	Proliferating thymocyte(Thymus)
X21.13	-0.033488681	-6.580758396	rna	Proliferating thymocyte(Thymus)
X22.13	8.684158037	-14.684964	rna	Proliferating thymocyte(Thymus)
X23.13	9.73084707	10.37092417	rna	Proliferating thymocyte(Thymus)
X24.13	2.600452135	-6.915448967	rna	Proliferating thymocyte(Thymus)
