Dim1	Dim2	Dataset		
X30.6	-3.482579928	-0.59625508	rna	NK cell(Uterus)
X31.6	-3.606665592	-1.396108762	rna	NK cell(Uterus)
X32.6	1.795943279	-0.515938894	rna	NK cell(Uterus)
X33.6	-2.774676781	-0.467821137	rna	NK cell(Uterus)
X34.6	8.411112327	-4.04472746	rna	NK cell(Uterus)
X35.6	4.920439262	-3.31031479	rna	NK cell(Uterus)
X36.6	-3.129837732	-0.102121011	rna	NK cell(Uterus)
X37.6	5.360210914	-17.75568022	rna	NK cell(Uterus)
X38.6	-1.383984606	-0.24808325	rna	NK cell(Uterus)
X39.6	-3.421016674	1.518342747	rna	NK cell(Uterus)
X40.6	-1.697521429	0.020621522	rna	NK cell(Uterus)
X41.6	-0.328056615	-0.349598781	rna	NK cell(Uterus)
X42.6	-3.470243435	1.599858656	rna	NK cell(Uterus)
X43.6	1.20446207	-0.355632679	rna	NK cell(Uterus)
X44.6	-5.218686562	0.69641362	rna	NK cell(Uterus)
X45.6	-3.906956892	0.25858806	rna	NK cell(Uterus)
X46.6	5.913408298	-3.641378061	rna	NK cell(Uterus)
X47.6	4.542193909	-3.115007535	rna	NK cell(Uterus)
X48.6	-3.287061434	0.824280604	rna	NK cell(Uterus)
X49.6	-1.409030478	-0.373489276	rna	NK cell(Uterus)
X0.8	-6.784274082	1.841069087	rna	Muscle cell_Mgp high(Uterus)
X1.7	-4.603545647	0.996252461	rna	Muscle cell_Mgp high(Uterus)
X2.7	-5.198186379	1.778678759	rna	Muscle cell_Mgp high(Uterus)
X3.7	6.947721023	-19.24320044	rna	Muscle cell_Mgp high(Uterus)
X4.7	-2.520786863	0.006214484	rna	Muscle cell_Mgp high(Uterus)
X5.7	6.908140678	-19.42660536	rna	Muscle cell_Mgp high(Uterus)
X6.7	7.134182472	-19.78061308	rna	Muscle cell_Mgp high(Uterus)
X7.7	-4.718634586	0.391649827	rna	Muscle cell_Mgp high(Uterus)
X8.7	-3.832482081	1.78019683	rna	Muscle cell_Mgp high(Uterus)
X9.7	0.927873034	18.63606249	rna	Muscle cell_Mgp high(Uterus)
X10.7	1.690025825	13.7942618	rna	Muscle cell_Mgp high(Uterus)
X11.7	-7.076940041	1.648209675	rna	Muscle cell_Mgp high(Uterus)
X12.7	12.18214466	21.66974817	rna	Muscle cell_Mgp high(Uterus)
X13.7	-2.915815931	0.125399812	rna	Muscle cell_Mgp high(Uterus)
X14.7	5.281523723	-17.85925688	rna	Muscle cell_Mgp high(Uterus)
X15.7	-7.645882588	1.655783846	rna	Muscle cell_Mgp high(Uterus)
X16.7	12.2227235	22.00330339	rna	Muscle cell_Mgp high(Uterus)
X17.7	12.02823688	21.82847582	rna	Muscle cell_Mgp high(Uterus)
X18.7	-7.909215908	2.506718977	rna	Muscle cell_Mgp high(Uterus)
X19.7	-3.949628334	0.207339867	rna	Muscle cell_Mgp high(Uterus)
X20.7	-2.116391282	-0.142476217	rna	Muscle cell_Mgp high(Uterus)
X21.7	-7.677926998	1.588133275	rna	Muscle cell_Mgp high(Uterus)
X22.7	6.976880569	-19.45899023	rna	Muscle cell_Mgp high(Uterus)
X23.7	12.08972313	21.73060022	rna	Muscle cell_Mgp high(Uterus)
X24.7	-6.495845299	1.50475677	rna	Muscle cell_Mgp high(Uterus)
X25.7	-4.101777535	1.862186148	rna	Muscle cell_Mgp high(Uterus)
X26.7	6.826694507	-19.23520102	rna	Muscle cell_Mgp high(Uterus)
X27.7	5.940632839	-3.816715852	rna	Muscle cell_Mgp high(Uterus)
X28.7	5.19768383	-17.60351576	rna	Muscle cell_Mgp high(Uterus)
X29.7	0.895902057	22.96226106	rna	Muscle cell_Mgp high(Uterus)
X30.7	0.852284331	22.71332918	rna	Muscle cell_Mgp high(Uterus)
X31.7	-6.979520779	1.720391019	rna	Muscle cell_Mgp high(Uterus)
X32.7	-2.342928391	-0.998783485	rna	Muscle cell_Mgp high(Uterus)
X33.7	6.879882355	-19.32821478	rna	Muscle cell_Mgp high(Uterus)
X34.7	-7.033050518	1.857399448	rna	Muscle cell_Mgp high(Uterus)
X35.7	-3.939438563	-0.983224527	rna	Muscle cell_Mgp high(Uterus)
X36.7	-6.791856747	2.829738601	rna	Muscle cell_Mgp high(Uterus)
X37.7	7.044797439	-19.94994558	rna	Muscle cell_Mgp high(Uterus)
X38.7	-5.946937065	1.418481301	rna	Muscle cell_Mgp high(Uterus)
X39.7	12.11610653	21.87518297	rna	Muscle cell_Mgp high(Uterus)
X40.7	-4.977885704	0.650291427	rna	Muscle cell_Mgp high(Uterus)
X41.7	-7.252524357	3.062667235	rna	Muscle cell_Mgp high(Uterus)
X42.7	-7.96352623	2.555051549	rna	Muscle cell_Mgp high(Uterus)
X43.7	7.268785972	-19.77570357	rna	Muscle cell_Mgp high(Uterus)
X44.7	11.8944154	21.75106035	rna	Muscle cell_Mgp high(Uterus)
X45.7	0.712229748	23.0340098	rna	Muscle cell_Mgp high(Uterus)
X46.7	-2.472531419	-0.559115902	rna	Muscle cell_Mgp high(Uterus)
X47.7	-5.200994473	1.938954755	rna	Muscle cell_Mgp high(Uterus)
X48.7	12.10934402	21.77256189	rna	Muscle cell_Mgp high(Uterus)
X49.7	0.782316584	23.05107866	rna	Muscle cell_Mgp high(Uterus)
X0.9	7.131392021	-20.11379065	rna	Stromal cell_Cxcl14 high(Uterus)
X1.8	-2.934402805	1.33249516	rna	Stromal cell_Cxcl14 high(Uterus)
X2.8	-7.880152683	1.706588372	rna	Stromal cell_Cxcl14 high(Uterus)
X3.8	6.912287254	-19.47067274	rna	Stromal cell_Cxcl14 high(Uterus)
X4.8	-3.345606308	-0.812755004	rna	Stromal cell_Cxcl14 high(Uterus)
X5.8	6.969834823	-19.39415564	rna	Stromal cell_Cxcl14 high(Uterus)
X6.8	7.145883102	-19.73021902	rna	Stromal cell_Cxcl14 high(Uterus)
X7.8	-5.464636784	0.900323077	rna	Stromal cell_Cxcl14 high(Uterus)
X8.8	7.033983726	-19.40153517	rna	Stromal cell_Cxcl14 high(Uterus)
X9.8	-3.877118092	1.335537522	rna	Stromal cell_Cxcl14 high(Uterus)
X10.8	-4.376653652	1.351393822	rna	Stromal cell_Cxcl14 high(Uterus)
X11.8	-6.872647743	1.603078826	rna	Stromal cell_Cxcl14 high(Uterus)
X12.8	-0.625590991	0.114248737	rna	Stromal cell_Cxcl14 high(Uterus)
X13.8	-7.898336392	2.816670879	rna	Stromal cell_Cxcl14 high(Uterus)
X14.8	-2.650362115	-0.413398758	rna	Stromal cell_Cxcl14 high(Uterus)
X15.8	2.752335806	-0.991399662	rna	Stromal cell_Cxcl14 high(Uterus)
X16.8	7.314395447	-19.79291929	rna	Stromal cell_Cxcl14 high(Uterus)
X17.8	2.996797581	-0.445312516	rna	Stromal cell_Cxcl14 high(Uterus)
X18.8	-6.946776848	3.228878363	rna	Stromal cell_Cxcl14 high(Uterus)
X19.8	-2.89425252	0.728501781	rna	Stromal cell_Cxcl14 high(Uterus)
X20.8	-3.441133242	1.585468172	rna	Stromal cell_Cxcl14 high(Uterus)
X21.8	7.0222192	-19.53285231	rna	Stromal cell_Cxcl14 high(Uterus)
X22.8	7.093152542	-19.57514967	rna	Stromal cell_Cxcl14 high(Uterus)
X23.8	12.13970615	21.80925165	rna	Stromal cell_Cxcl14 high(Uterus)
X24.8	6.894673366	-19.24401869	rna	Stromal cell_Cxcl14 high(Uterus)
X25.8	-2.496646147	-0.060290352	rna	Stromal cell_Cxcl14 high(Uterus)
X26.8	7.183491249	-19.92155089	rna	Stromal cell_Cxcl14 high(Uterus)
X27.8	-6.26212595	2.638969644	rna	Stromal cell_Cxcl14 high(Uterus)
X28.8	-5.932969551	1.60596238	rna	Stromal cell_Cxcl14 high(Uterus)
X29.8	0.138126154	-0.14185466	rna	Stromal cell_Cxcl14 high(Uterus)
X30.8	-2.614996295	1.033959194	rna	Stromal cell_Cxcl14 high(Uterus)
X31.8	-3.562186461	-1.263084785	rna	Stromal cell_Cxcl14 high(Uterus)
X32.8	-4.050154667	-0.326766268	rna	Stromal cell_Cxcl14 high(Uterus)
X33.8	-4.202951174	0.780232116	rna	Stromal cell_Cxcl14 high(Uterus)
X34.8	-4.507901411	1.462298068	rna	Stromal cell_Cxcl14 high(Uterus)
X35.8	7.120879669	-19.38935675	rna	Stromal cell_Cxcl14 high(Uterus)
X36.8	5.425804157	-17.84551634	rna	Stromal cell_Cxcl14 high(Uterus)
X37.8	-3.148401718	-0.11869456	rna	Stromal cell_Cxcl14 high(Uterus)
X38.8	-7.932678681	3.102063521	rna	Stromal cell_Cxcl14 high(Uterus)
X39.8	-5.717671852	1.652593746	rna	Stromal cell_Cxcl14 high(Uterus)
X40.8	-6.383923989	2.520665749	rna	Stromal cell_Cxcl14 high(Uterus)
X41.8	-5.569979649	1.218938469	rna	Stromal cell_Cxcl14 high(Uterus)
X42.8	-4.352607708	0.400636419	rna	Stromal cell_Cxcl14 high(Uterus)
X43.8	-4.383983355	1.617706715	rna	Stromal cell_Cxcl14 high(Uterus)
X44.8	-7.795084934	2.717314585	rna	Stromal cell_Cxcl14 high(Uterus)
X45.8	6.934733887	-19.28749479	rna	Stromal cell_Cxcl14 high(Uterus)
X46.8	-5.795200329	1.648888185	rna	Stromal cell_Cxcl14 high(Uterus)
X47.8	-3.882939558	1.690574392	rna	Stromal cell_Cxcl14 high(Uterus)
X48.8	2.931240578	-0.461199061	rna	Stromal cell_Cxcl14 high(Uterus)
X49.8	-4.057498913	1.669349476	rna	Stromal cell_Cxcl14 high(Uterus)
X0.10	4.62935688	5.790849551	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X1.9	-5.279152374	0.929639473	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X2.9	-4.797531347	0.69037418	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X3.9	6.711635609	-3.797332899	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X4.9	-2.095016818	-0.679695741	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X5.9	2.945121307	-1.101285831	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X6.9	-2.526646357	-0.880322353	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X7.9	-2.083037596	0.737955912	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X8.9	-5.313805084	1.918088063	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X9.9	1.740336914	-0.206912653	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X10.9	-4.636711817	1.814961447	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X11.9	2.30136611	5.239945515	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X12.9	13.00991013	-3.591347353	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X13.9	-5.367691975	0.882959946	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X14.9	-6.660280209	2.768899783	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X15.9	-6.631082993	1.843149557	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X16.9	4.426542301	6.585170611	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X17.9	-5.997584801	1.991000279	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X18.9	1.493288536	-0.708715812	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X19.9	7.064660568	-19.53325285	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X20.9	3.794401665	-2.353857414	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X21.9	-6.309557896	1.621737226	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X22.9	-3.106434088	1.150100901	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X23.9	-8.133857231	2.146803721	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X24.9	4.587301273	5.705549105	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X25.9	4.583559532	-3.142408506	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X26.9	1.725472708	-0.497554556	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X27.9	4.641068954	-3.092886106	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X28.9	-2.75210629	0.563111409	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X29.9	4.192298431	-2.821862356	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X30.9	-7.348662834	2.904975041	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X31.9	-4.126449089	-0.271873013	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X32.9	-7.832412701	2.95911239	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X33.9	-7.903080921	2.196980997	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X34.9	3.066633243	-0.67862858	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X35.9	-3.164270144	-1.792980091	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X36.9	-4.244678955	0.376691326	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X37.9	-0.398480218	0.019055708	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X38.9	-2.270945769	-0.931993143	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X39.9	-4.321420412	0.366046055	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X40.9	-7.317979317	3.304688676	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X41.9	-4.582838516	1.390399567	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X42.9	-6.708795529	3.024684533	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X43.9	-4.185021143	1.608909546	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X44.9	4.002285976	-2.788677827	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X45.9	7.064285774	-19.57282271	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X46.9	-2.130615096	-0.120021955	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X47.9	-1.321299892	-0.009315268	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X48.9	6.942180652	-19.35984625	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X49.9	-5.013664227	0.768636747	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X0.11	5.870164413	-3.456662313	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X1.10	-2.017033379	0.843540057	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X2.10	4.857973595	-3.09694399	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X3.10	4.27138855	-3.24062504	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X4.10	1.01469614	-0.537984149	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X5.10	7.65253212	-21.30629744	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X6.10	3.87721159	-2.646921293	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X7.10	6.434644241	-3.637201921	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X8.10	-3.252683382	-1.666232721	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X9.10	-3.074074488	-1.497996942	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X10.10	-2.822348576	-1.283995763	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X11.10	18.73566963	-2.511220829	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X12.10	-7.710762959	3.299029931	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X13.10	-2.667851668	0.555498048	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X14.10	-4.930031281	1.73496808	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X15.10	-4.199511032	-0.085723177	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X16.10	7.117763061	-19.8108827	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X17.10	2.747231502	-0.290351645	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X18.10	3.987368603	-2.816538946	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X19.10	1.855124731	-0.496821777	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X20.10	-4.27799366	0.244264229	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X21.10	18.7805629	-2.473249094	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X22.10	9.069905777	-3.977064268	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X23.10	2.760282535	-0.799809114	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X24.10	4.268706817	-2.326577798	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X25.10	18.73887016	-2.508158342	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X26.10	2.298497219	-0.728536979	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X27.10	-0.483327549	0.291621073	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X28.10	6.018798847	-3.443732873	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X29.10	2.503753204	-1.165971414	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X30.10	0.003772158	0.097857817	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X31.10	-0.951093528	0.247811779	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X32.10	2.931975145	-0.26362218	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X33.10	5.682306785	-3.732027189	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X34.10	-2.680361014	1.29128681	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X35.10	2.232713718	-1.115958587	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X36.10	9.069206734	-4.033556596	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X37.10	7.525310058	-21.11980261	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X38.10	2.761625547	-1.108672515	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X39.10	-0.261270921	0.187476262	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X40.10	3.917844314	-2.327152387	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X41.10	2.398600359	-1.275416748	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X42.10	-4.3614888	1.788833364	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X43.10	-1.248319428	0.343438967	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X44.10	0.235284467	-0.189991371	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X45.10	-3.605340939	-1.615829603	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X46.10	18.35457184	-2.941726343	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X47.10	-1.805026155	0.570125564	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X48.10	7.642821808	-3.935216085	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X49.10	2.713650007	-0.832114593	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X0.12	-2.676925521	0.721250518	rna	MEF(Trophoblast-Stem-Cell)
X1.11	-3.981703978	1.626977473	rna	MEF(Trophoblast-Stem-Cell)
X2.11	-7.718410473	2.735442027	rna	MEF(Trophoblast-Stem-Cell)
X3.11	5.164766807	-3.486963884	rna	MEF(Trophoblast-Stem-Cell)
X4.11	2.935155411	-1.048269884	rna	MEF(Trophoblast-Stem-Cell)
X5.11	12.24083187	-3.475202219	rna	MEF(Trophoblast-Stem-Cell)
X6.11	7.346489448	-20.55853666	rna	MEF(Trophoblast-Stem-Cell)
X7.11	5.866618175	-3.650017396	rna	MEF(Trophoblast-Stem-Cell)
X8.11	2.919300575	-0.563608901	rna	MEF(Trophoblast-Stem-Cell)
X9.11	-4.091867666	0.501925155	rna	MEF(Trophoblast-Stem-Cell)
X10.11	3.850198765	-2.962236539	rna	MEF(Trophoblast-Stem-Cell)
X11.11	5.740999718	-18.1581346	rna	MEF(Trophoblast-Stem-Cell)
X12.11	7.214615364	-3.793789522	rna	MEF(Trophoblast-Stem-Cell)
X13.11	7.737357635	-21.4439794	rna	MEF(Trophoblast-Stem-Cell)
X14.11	4.589767475	-3.095715658	rna	MEF(Trophoblast-Stem-Cell)
X15.11	5.446306724	-17.86334242	rna	MEF(Trophoblast-Stem-Cell)
X16.11	5.596273441	-3.587719099	rna	MEF(Trophoblast-Stem-Cell)
X17.11	7.24367382	-20.44529547	rna	MEF(Trophoblast-Stem-Cell)
X18.11	-3.69013999	-1.099569932	rna	MEF(Trophoblast-Stem-Cell)
X19.11	-4.92963646	1.087335571	rna	MEF(Trophoblast-Stem-Cell)
X20.11	-2.708065491	0.07952164	rna	MEF(Trophoblast-Stem-Cell)
X21.11	2.512646694	-0.703833715	rna	MEF(Trophoblast-Stem-Cell)
X22.11	4.569604893	-3.118347303	rna	MEF(Trophoblast-Stem-Cell)
X23.11	7.242290993	-20.67118277	rna	MEF(Trophoblast-Stem-Cell)
X24.11	0.267556686	-0.137591259	rna	MEF(Trophoblast-Stem-Cell)
X25.11	4.311871071	-3.122601644	rna	MEF(Trophoblast-Stem-Cell)
X26.11	7.245363731	-20.4185449	rna	MEF(Trophoblast-Stem-Cell)
X27.11	5.957809467	-3.828022138	rna	MEF(Trophoblast-Stem-Cell)
X28.11	7.151982803	-19.85779204	rna	MEF(Trophoblast-Stem-Cell)
X29.11	2.892920751	-0.157973424	rna	MEF(Trophoblast-Stem-Cell)
X30.11	-3.035869937	1.112963363	rna	MEF(Trophoblast-Stem-Cell)
X31.11	-0.930706229	-0.45529081	rna	MEF(Trophoblast-Stem-Cell)
X32.11	-4.593363505	0.834526344	rna	MEF(Trophoblast-Stem-Cell)
X33.11	-2.612587195	-0.172824875	rna	MEF(Trophoblast-Stem-Cell)
X34.11	3.065392513	-0.516620533	rna	MEF(Trophoblast-Stem-Cell)
X35.11	2.722692032	-0.962347166	rna	MEF(Trophoblast-Stem-Cell)
X36.11	-7.518435936	1.561028167	rna	MEF(Trophoblast-Stem-Cell)
X37.11	-3.705818873	-0.790496484	rna	MEF(Trophoblast-Stem-Cell)
X38.11	7.369757194	-3.8312632	rna	MEF(Trophoblast-Stem-Cell)
X39.11	-7.848767739	1.738459273	rna	MEF(Trophoblast-Stem-Cell)
X40.11	-2.655087333	-0.985784666	rna	MEF(Trophoblast-Stem-Cell)
X41.11	-1.452502232	0.123648747	rna	MEF(Trophoblast-Stem-Cell)
X42.11	4.674636383	-3.155689374	rna	MEF(Trophoblast-Stem-Cell)
X43.11	7.217610855	-20.49989142	rna	MEF(Trophoblast-Stem-Cell)
X44.11	-3.797431927	-0.057856456	rna	MEF(Trophoblast-Stem-Cell)
X45.11	-5.705483418	1.844860359	rna	MEF(Trophoblast-Stem-Cell)
X46.11	1.833296556	-0.890063182	rna	MEF(Trophoblast-Stem-Cell)
X47.11	1.700088043	0.031057223	rna	MEF(Trophoblast-Stem-Cell)
X48.11	-1.923885565	0.592238649	rna	MEF(Trophoblast-Stem-Cell)
X49.11	-6.110652905	1.533382117	rna	MEF(Trophoblast-Stem-Cell)
X0.13	3.936674137	-2.739297525	rna	B cell(Thymus)
X1.12	-1.034636378	-0.480658309	rna	B cell(Thymus)
X2.12	-7.808114033	2.548518642	rna	B cell(Thymus)
X3.12	-3.50670598	1.413033512	rna	B cell(Thymus)
X4.12	-3.442077379	1.317932344	rna	B cell(Thymus)
X5.12	-5.112914543	1.01883082	rna	B cell(Thymus)
X6.12	9.156329651	-4.054461137	rna	B cell(Thymus)
X7.12	4.747466583	-3.126349584	rna	B cell(Thymus)
X8.12	8.631727714	-4.035353319	rna	B cell(Thymus)
X9.12	-6.864709835	1.666198774	rna	B cell(Thymus)
X10.12	-5.419610481	1.973360523	rna	B cell(Thymus)
X11.12	2.91478445	-0.965064422	rna	B cell(Thymus)
X12.12	0.918943186	-0.476612941	rna	B cell(Thymus)
X13.12	-3.434855919	1.381331788	rna	B cell(Thymus)
X14.12	6.127933998	-3.763695375	rna	B cell(Thymus)
X15.12	-3.783647995	-1.016544954	rna	B cell(Thymus)
X16.12	-3.25865839	-1.503005163	rna	B cell(Thymus)
X17.12	-5.126235943	0.813046916	rna	B cell(Thymus)
X18.12	-4.018447142	-0.475830571	rna	B cell(Thymus)
X19.12	-3.767973404	1.680960997	rna	B cell(Thymus)
X20.12	11.33339931	-3.364120142	rna	B cell(Thymus)
X21.12	9.460489769	-3.949206487	rna	B cell(Thymus)
X22.12	8.976005096	-3.981188909	rna	B cell(Thymus)
X23.12	-4.905023794	0.696879073	rna	B cell(Thymus)
X24.12	12.04833462	-3.444722787	rna	B cell(Thymus)
X25.12	-4.919153195	0.884445294	rna	B cell(Thymus)
X26.12	16.47563126	-5.559927598	rna	B cell(Thymus)
X27.12	18.50211098	-2.766381876	rna	B cell(Thymus)
X28.12	-4.742737513	1.290508418	rna	B cell(Thymus)
X29.12	-2.029619913	-0.467750327	rna	B cell(Thymus)
X30.12	1.537590046	-0.90716757	rna	B cell(Thymus)
X31.12	-3.957103472	-0.506773607	rna	B cell(Thymus)
X32.12	-6.131591301	2.25437872	rna	B cell(Thymus)
X33.12	-4.130845766	1.725808009	rna	B cell(Thymus)
X34.12	10.57412483	-3.468964235	rna	B cell(Thymus)
X35.12	4.905531902	-3.095262662	rna	B cell(Thymus)
X36.12	-2.126757841	-0.001944677	rna	B cell(Thymus)
X37.12	-1.171663355	0.146642312	rna	B cell(Thymus)
X38.12	-3.604264002	-1.102212564	rna	B cell(Thymus)
X39.12	2.226763744	-0.234029905	rna	B cell(Thymus)
X40.12	15.7698436	-6.578384534	rna	B cell(Thymus)
X41.12	-4.05353425	-0.004884736	rna	B cell(Thymus)
X42.12	1.969768066	0.025262698	rna	B cell(Thymus)
X43.12	-4.147534113	-0.025916354	rna	B cell(Thymus)
X44.12	-6.726824265	1.708588435	rna	B cell(Thymus)
X45.12	-4.311237316	0.463552519	rna	B cell(Thymus)
X46.12	4.673556824	-3.165773527	rna	B cell(Thymus)
X47.12	-3.313371639	0.770526811	rna	B cell(Thymus)
X48.12	-4.047997456	-0.475032107	rna	B cell(Thymus)
X49.12	-4.089854698	-0.65701975	rna	B cell(Thymus)
X0.14	4.563201446	-3.201868192	rna	Proliferating thymocyte(Thymus)
X1.13	1.797450085	-0.837233917	rna	Proliferating thymocyte(Thymus)
X2.13	-5.773650627	1.926442369	rna	Proliferating thymocyte(Thymus)
X3.13	2.149488945	-1.086543933	rna	Proliferating thymocyte(Thymus)
X4.13	6.986275215	-3.730397836	rna	Proliferating thymocyte(Thymus)
X5.13	8.849298019	-4.019551889	rna	Proliferating thymocyte(Thymus)
X6.13	1.400274534	-0.546308176	rna	Proliferating thymocyte(Thymus)
X7.13	-4.139295798	1.768353238	rna	Proliferating thymocyte(Thymus)
X8.13	2.40634491	-0.930964605	rna	Proliferating thymocyte(Thymus)
X9.13	6.193996925	-3.802351133	rna	Proliferating thymocyte(Thymus)
X10.13	2.786273022	-0.592290179	rna	Proliferating thymocyte(Thymus)
X11.13	1.918778677	-1.232909814	rna	Proliferating thymocyte(Thymus)
X12.13	1.720383425	-0.964438097	rna	Proliferating thymocyte(Thymus)
X13.13	2.819378633	-0.232088105	rna	Proliferating thymocyte(Thymus)
X14.13	5.940218944	-3.722727911	rna	Proliferating thymocyte(Thymus)
X15.13	-0.456715803	-0.184214608	rna	Proliferating thymocyte(Thymus)
X16.13	4.246680755	-2.493172781	rna	Proliferating thymocyte(Thymus)
X17.13	4.909615059	-3.129215852	rna	Proliferating thymocyte(Thymus)
X18.13	2.823219795	-1.358425037	rna	Proliferating thymocyte(Thymus)
X19.13	5.48713829	-3.398698942	rna	Proliferating thymocyte(Thymus)
