a,TSNE_1,TSNE_2,X
X0.42,-1.53200730736019,-6.40173027066137,Macrophage_Spp1 high(Placenta)
X0.94,-8.26764298774954,-10.5964531644094,Left ventricle cardiomyocyte_Myl2 high(Neonatal-Heart)
X0.66,-6.49302149520352,9.06834680545962,Cumulus cell_Nupr1 high(Ovary)
X0.61,-1.7132401771439,-4.59440627315805,Macrophage(Pancreas)
X0.62,2.98596247212722,8.39648773990712,Stromal cell_Fn1 high(Pancreas)
X0.69,-8.06131259419768,6.8249220281393,Ovarian vascular surface endothelium cell(Ovary)
X0.72,-6.81055817269205,9.59121919314721,Large luteal cell(Ovary)
X0.89,0.531948803902363,3.21467570467996,Mesenchymal cell(Neonatal-Muscle)
X36.3,2.52134617147849,6.73899772533213,Stromal cell_Has1 high(Uterus)
X42.7,2.5422947375772,6.6630497094735,Muscle cell_Mgp high(Uterus)
X37.8,2.49530827760011,6.63694354775618,Stromal cell_Cxcl14 high(Uterus)
X45.134,2.62880657338957,6.77180977545589,Stromal cell(Mammary-Gland-Involution)
X46.134,2.63837301020743,6.75169152773752,Stromal cell(Mammary-Gland-Involution)
X1,2.62697060329814,6.73213232623772,Stromal cell_Ccl11 high(Uterus)
X15.134,2.63798220777577,6.85218373629831,Stromal cell(Mammary-Gland-Involution)
X47.7,2.68097904016887,6.7103900581535,Muscle cell_Mgp high(Uterus)
X2,2.69824011548,6.80170433390309,Stromal cell_Ccl11 high(Uterus)
X15.123,2.68352082984748,6.85747684309364,Stromal cell(Mammary-Gland-Pregrancy)
X3,2.59327924441915,6.7192317411922,Stromal cell_Ccl11 high(Uterus)
X4,2.50256614439379,6.60994007112637,Stromal cell_Ccl11 high(Uterus)
X5,2.70978529568352,6.76742499497684,Stromal cell_Ccl11 high(Uterus)
X6,2.54893669976153,6.788507306481,Stromal cell_Ccl11 high(Uterus)
X11.7,2.7489126873754,6.78297038625792,Muscle cell_Mgp high(Uterus)
X7,2.64948114568073,6.73024762592979,Stromal cell_Ccl11 high(Uterus)
X8,2.6769571720794,6.7296745233005,Stromal cell_Ccl11 high(Uterus)
X22.3,2.66273686696114,6.76876929810967,Stromal cell_Has1 high(Uterus)
X9,2.71543894227055,6.73423394241621,Stromal cell_Ccl11 high(Uterus)
X10,2.54858390696679,6.70529258329291,Stromal cell_Ccl11 high(Uterus)
X11,2.76824171103696,6.87054114653427,Stromal cell_Ccl11 high(Uterus)
X45.131,2.88672090299815,7.09986850374434,Muscle cell_Pi16 high(Mammary-Gland-Involution)
X10.134,2.85528497439203,7.03424868790042,Stromal cell(Mammary-Gland-Involution)
X12,2.63357706995743,6.73245019084438,Stromal cell_Ccl11 high(Uterus)
X13,2.56028873923196,6.52901877430891,Stromal cell_Ccl11 high(Uterus)
X14,2.61349110196843,6.68980600332184,Stromal cell_Ccl11 high(Uterus)
X9.134,2.79700636755054,7.10033780003648,Stromal cell(Mammary-Gland-Involution)
X16,2.59710470377518,6.82311182740456,Stromal cell_Ccl11 high(Uterus)
X17,2.52492858076674,6.6282076355143,Stromal cell_Ccl11 high(Uterus)
X18,2.65408315173138,6.71435677007346,Stromal cell_Ccl11 high(Uterus)
X19,2.58705956149802,6.69584262846764,Stromal cell_Ccl11 high(Uterus)
X20,2.54750977053527,6.76222563456998,Stromal cell_Ccl11 high(Uterus)
X21,2.68541173607305,6.77647396728641,Stromal cell_Ccl11 high(Uterus)
X22,2.76346523148527,6.71492241838105,Stromal cell_Ccl11 high(Uterus)
X8.134,2.83835218934658,7.12756677687061,Stromal cell(Mammary-Gland-Involution)
X24,2.78213610138767,6.94343910758414,Stromal cell_Ccl11 high(Uterus)
X26,2.61569094686263,6.69932232622542,Stromal cell_Ccl11 high(Uterus)
X27,2.69638140127562,6.759342935113,Stromal cell_Ccl11 high(Uterus)
X28,2.51913715851384,6.66385651246211,Stromal cell_Ccl11 high(Uterus)
X29,2.74871674215291,6.88265756259224,Stromal cell_Ccl11 high(Uterus)
X30,2.60194582428322,6.74228876593253,Stromal cell_Ccl11 high(Uterus)
X31,2.65013655866706,6.71450220117566,Stromal cell_Ccl11 high(Uterus)
X32,2.61422062606305,6.70006138974238,Stromal cell_Ccl11 high(Uterus)
X33,2.53878430046512,6.6528165732037,Stromal cell_Ccl11 high(Uterus)
X34,2.59160570106522,6.63465208985376,Stromal cell_Ccl11 high(Uterus)
X35,2.34824467308559,6.83995585643601,Stromal cell_Ccl11 high(Uterus)
X37,2.69945310293393,6.67148740839388,Stromal cell_Ccl11 high(Uterus)
X38,2.56557437807095,6.65307155091397,Stromal cell_Ccl11 high(Uterus)
X20.3,2.62487509456948,6.73635544487091,Stromal cell_Has1 high(Uterus)
X39,2.58414761701739,6.682936400097,Stromal cell_Ccl11 high(Uterus)
X40,2.59968761932553,6.70256099493119,Stromal cell_Ccl11 high(Uterus)
X41,2.54700250662584,6.59511710429648,Stromal cell_Ccl11 high(Uterus)
X43,2.69005719874845,6.82361925686825,Stromal cell_Ccl11 high(Uterus)
X44,2.68603388304062,6.69679242166221,Stromal cell_Ccl11 high(Uterus)
X45,2.59108378067292,6.67895382600562,Stromal cell_Ccl11 high(Uterus)
X46,2.65302433151532,6.71385732928137,Stromal cell_Ccl11 high(Uterus)
X47,2.75144544077256,6.82674982522722,Stromal cell_Ccl11 high(Uterus)
X48,2.59267402525099,6.72785724877064,Stromal cell_Ccl11 high(Uterus)
X2.3,2.77568282489168,6.75947125921063,Stromal cell_Has1 high(Uterus)
X49,2.61104414692955,6.6764200480814,Stromal cell_Ccl11 high(Uterus)
X13.1,-7.80222180978095,6.21554807416763,Endothelial cell_Tm4sf1 high(Uterus)
X17.1,-7.61733431946652,6.31150368190984,Endothelial cell_Tm4sf1 high(Uterus)
X29.1,-7.71548855107542,6.19430139116697,Endothelial cell_Tm4sf1 high(Uterus)
X41.1,-7.63497865423849,6.24711410979565,Endothelial cell_Tm4sf1 high(Uterus)
X7.1,-7.86835188205837,6.0277651084442,Endothelial cell_Tm4sf1 high(Uterus)
X1.1,-7.8329055439546,6.12535826373937,Endothelial cell_Tm4sf1 high(Uterus)
X9.1,-7.80501985683025,6.17389565350291,Endothelial cell_Tm4sf1 high(Uterus)
X18.1,-7.84252175888075,6.13875507639331,Endothelial cell_Tm4sf1 high(Uterus)
X19.1,-7.8699859639753,6.16298480260153,Endothelial cell_Tm4sf1 high(Uterus)
X39.7,0.997002217845313,6.81542442383013,Muscle cell_Mgp high(Uterus)
X2.1,-1.15933749741763,5.26628143269341,Endothelial cell_Tm4sf1 high(Uterus)
X9.8,2.01434129179699,5.75435591438198,Stromal cell_Cxcl14 high(Uterus)
X25.74,-1.47840471140984,5.1164316707441,Osteoblast_Dlk1 high(Neonatal-Skin)
X39.77,-1.42691692540535,5.09373073356702,Stromal cell_Gas6 high(Neonatal-Skin)
X47.89,-1.30968100470236,4.94871043274562,Stromal cell_Ndn high(Neonatal-Muscle)
X3.1,-7.79196004996147,6.15700669641749,Endothelial cell_Tm4sf1 high(Uterus)
X15.1,-7.58325811714513,6.24036380019462,Endothelial cell_Tm4sf1 high(Uterus)
X20.1,-7.81034224487488,6.23866697069871,Endothelial cell_Tm4sf1 high(Uterus)
X4.1,-7.86228236092119,5.99544838291358,Endothelial cell_Tm4sf1 high(Uterus)
X14.1,-7.86519889801859,6.01025772290392,Endothelial cell_Tm4sf1 high(Uterus)
X28.1,-7.86325704649142,6.05471721468709,Endothelial cell_Tm4sf1 high(Uterus)
X43.1,-7.85503711656531,6.02630941061144,Endothelial cell_Tm4sf1 high(Uterus)
X47.1,-7.82059511466676,5.98267021297625,Endothelial cell_Tm4sf1 high(Uterus)
X5.1,-7.86269792516676,5.98169746807525,Endothelial cell_Tm4sf1 high(Uterus)
X49.1,-7.88989896635811,6.01721117686426,Endothelial cell_Tm4sf1 high(Uterus)
X10.1,-7.90365527726288,6.01388912364117,Endothelial cell_Tm4sf1 high(Uterus)
X6.1,-7.90692963918301,5.98928068298866,Endothelial cell_Tm4sf1 high(Uterus)
X33.1,-7.89618228362348,6.03607390357264,Endothelial cell_Tm4sf1 high(Uterus)
X37.1,-7.89814727980793,5.98842510645344,Endothelial cell_Tm4sf1 high(Uterus)
X24.1,-7.85190011907395,6.04818857790315,Endothelial cell_Tm4sf1 high(Uterus)
X40.1,-7.84141208239116,6.11231844372901,Endothelial cell_Tm4sf1 high(Uterus)
X8.1,-7.918434230096,6.22037360658012,Endothelial cell_Tm4sf1 high(Uterus)
X26.1,-7.88449533046615,6.16653176504684,Endothelial cell_Tm4sf1 high(Uterus)
X15.68,-7.998183268441,6.3398641302208,Ovarian vascular surface endothelium cell(Ovary)
X35.68,-7.92929539086231,6.26950118163347,Ovarian vascular surface endothelium cell(Ovary)
X40.68,-8.01194003813539,6.43858180295809,Ovarian vascular surface endothelium cell(Ovary)
X42.1,-7.85507238241406,6.20985088146307,Endothelial cell_Tm4sf1 high(Uterus)
X21.62,3.42854135050394,4.11812624628546,Stroma cell (Ovary)
X11.1,3.65910604401092,4.05894143315076,Endothelial cell_Tm4sf1 high(Uterus)
X24.90,3.592890910822,4.0439434123777,Muscle cell_Myl9 high(Neonatal-Muscle)
X33.90,3.55796629609616,4.09938731912595,Muscle cell_Myl9 high(Neonatal-Muscle)
X40.90,3.47930000423996,4.0669984566771,Muscle cell_Myl9 high(Neonatal-Muscle)
X30.200,3.82138511626648,4.06574746237825,Smooth muscle cell(Bladder)
X12.1,-8.02960070095705,6.4205801667496,Endothelial cell_Tm4sf1 high(Uterus)
X48.1,-7.84922822420633,6.33447018996801,Endothelial cell_Tm4sf1 high(Uterus)
X5.68,-8.18542788468913,6.45541483620211,Ovarian vascular surface endothelium cell(Ovary)
X31.1,-7.86656768934635,6.23311859996609,Endothelial cell_Tm4sf1 high(Uterus)
X16.1,-7.94720399534163,6.33314271791045,Endothelial cell_Tm4sf1 high(Uterus)
X21.56,-6.84613319565796,6.20091358483849,Endothelial cell_Fabp4 high(Pancreas)
X32.56,-5.71919588494927,6.1303458116944,Endothelial cell_Fabp4 high(Pancreas)
X37.56,-6.44298482348976,6.10703822710047,Endothelial cell_Fabp4 high(Pancreas)
X32.1,-7.7066558448193,6.25492245937811,Endothelial cell_Tm4sf1 high(Uterus)
X21.1,-7.99739756152104,6.08481513012813,Endothelial cell_Tm4sf1 high(Uterus)
X36.1,-7.94246456635294,6.03106665198805,Endothelial cell_Tm4sf1 high(Uterus)
X45.1,-7.93659888601488,6.24065651807168,Endothelial cell_Tm4sf1 high(Uterus)
X22.1,-7.96137578958931,6.011510380697,Endothelial cell_Tm4sf1 high(Uterus)
X25.1,-7.92484767496687,5.93781252907372,Endothelial cell_Tm4sf1 high(Uterus)
X38.1,-7.92355633048355,5.99442789072837,Endothelial cell_Tm4sf1 high(Uterus)
X23.1,-7.76663241422036,6.22924751521756,Endothelial cell_Tm4sf1 high(Uterus)
X12.91,-8.31966311523852,5.89734121397092,Endothelial cell_Igfbp5 high(Neonatal-Heart)
X27.1,-7.89692500892083,6.29198277949773,Endothelial cell_Tm4sf1 high(Uterus)
X44.1,-7.94973185866156,6.26631503699417,Endothelial cell_Tm4sf1 high(Uterus)
X39.1,-7.82956263270987,6.11967837127177,Endothelial cell_Tm4sf1 high(Uterus)
X30.1,-7.93353774572159,6.0716755781054,Endothelial cell_Tm4sf1 high(Uterus)
X35.1,-7.87393584604089,6.04583227773292,Endothelial cell_Tm4sf1 high(Uterus)
X49.68,-7.95051856414719,6.12629353512832,Ovarian vascular surface endothelium cell(Ovary)
X34.1,-7.88649657064484,6.05995435840692,Endothelial cell_Tm4sf1 high(Uterus)
X25.68,-7.96478441171151,6.31323811355776,Ovarian vascular surface endothelium cell(Ovary)
X46.1,-7.8312954808546,6.33653032306092,Endothelial cell_Tm4sf1 high(Uterus)
X1.2,2.70258652415122,6.74669507710949,Stromal cell_Hsd11b2 high(Uterus)
X2.2,2.67110374742102,6.70620169055621,Stromal cell_Hsd11b2 high(Uterus)
X3.2,2.72275102341832,6.79600211801803,Stromal cell_Hsd11b2 high(Uterus)
X28.123,2.65023708244917,6.92237760596584,Stromal cell(Mammary-Gland-Pregrancy)
X5.2,2.5291419716448,6.65382136581385,Stromal cell_Hsd11b2 high(Uterus)
X6.2,2.58772150674791,6.72520455669626,Stromal cell_Hsd11b2 high(Uterus)
X7.2,2.66257835376806,6.8142903699748,Stromal cell_Hsd11b2 high(Uterus)
X8.2,2.59549740266015,6.64867441462362,Stromal cell_Hsd11b2 high(Uterus)
X9.2,2.60780006823023,6.76461722481587,Stromal cell_Hsd11b2 high(Uterus)
X10.2,2.61402471057205,6.72589191432182,Stromal cell_Hsd11b2 high(Uterus)
X11.2,2.60247405332952,6.67243316330699,Stromal cell_Hsd11b2 high(Uterus)
X12.2,2.55211882455093,6.65678090810569,Stromal cell_Hsd11b2 high(Uterus)
X13.2,2.720825287103,6.86275841998968,Stromal cell_Hsd11b2 high(Uterus)
X14.2,2.50801867662482,6.49421961890082,Stromal cell_Hsd11b2 high(Uterus)
X42.3,2.3394753721182,6.65879908005633,Stromal cell_Has1 high(Uterus)
X32.62,2.57478651877202,5.98803122300851,Stroma cell (Ovary)
X15.2,2.40189509696674,6.23146697496559,Stromal cell_Hsd11b2 high(Uterus)
X7.8,2.13354474120833,6.01233791819997,Stromal cell_Cxcl14 high(Uterus)
X17.8,2.06039517327927,5.9967768126735,Stromal cell_Cxcl14 high(Uterus)
X16.2,2.68637400888462,6.74781550419887,Stromal cell_Hsd11b2 high(Uterus)
X17.2,2.74276708628672,6.74145350017976,Stromal cell_Hsd11b2 high(Uterus)
X18.2,2.7037320616687,6.85317003402862,Stromal cell_Hsd11b2 high(Uterus)
X0.135,2.99659202499079,7.07214439775125,Stromal cell(Mammary-Gland-Involution)
X19.2,2.65829773305997,6.58901749838044,Stromal cell_Hsd11b2 high(Uterus)
X20.2,2.3953925683823,6.74613441863099,Stromal cell_Hsd11b2 high(Uterus)
X21.2,2.68486841704403,6.72895135459234,Stromal cell_Hsd11b2 high(Uterus)
X22.2,2.60637366280995,6.70688589093306,Stromal cell_Hsd11b2 high(Uterus)
X23.2,2.63604715365997,6.68059936058578,Stromal cell_Hsd11b2 high(Uterus)
X24.2,2.69273428105933,6.83582374069644,Stromal cell_Hsd11b2 high(Uterus)
X25.2,2.63081522828173,6.7560204826876,Stromal cell_Hsd11b2 high(Uterus)
X26.2,2.70415454297695,6.81784977454773,Stromal cell_Hsd11b2 high(Uterus)
X5.7,2.23809382310171,6.25631645720267,Muscle cell_Mgp high(Uterus)
X27.2,2.54274049360112,6.60718656334691,Stromal cell_Hsd11b2 high(Uterus)
X28.2,2.62134964306158,6.69268529906866,Stromal cell_Hsd11b2 high(Uterus)
X29.2,2.57514008000648,6.59509877274247,Stromal cell_Hsd11b2 high(Uterus)
X30.2,2.61050617601701,6.70438214694836,Stromal cell_Hsd11b2 high(Uterus)
X31.2,2.56363856770801,6.66315036727225,Stromal cell_Hsd11b2 high(Uterus)
X32.2,2.6767163233114,6.82348472489183,Stromal cell_Hsd11b2 high(Uterus)
X33.2,2.58309419047488,6.70518735459626,Stromal cell_Hsd11b2 high(Uterus)
X34.2,2.55501248563282,6.68242629304246,Stromal cell_Hsd11b2 high(Uterus)
X35.2,2.6400568526322,6.73551841495094,Stromal cell_Hsd11b2 high(Uterus)
X36.2,2.64469172910496,6.78235655142867,Stromal cell_Hsd11b2 high(Uterus)
X37.2,2.62191265646005,6.71960722211173,Stromal cell_Hsd11b2 high(Uterus)
X38.2,2.67283412816758,6.73877325418493,Stromal cell_Hsd11b2 high(Uterus)
X39.2,2.5849780683071,6.68536350096948,Stromal cell_Hsd11b2 high(Uterus)
X40.2,2.66863993058019,6.76204264247502,Stromal cell_Hsd11b2 high(Uterus)
X41.2,2.53333743634995,6.61039397655921,Stromal cell_Hsd11b2 high(Uterus)
X42.2,2.65213579480791,6.70384623334878,Stromal cell_Hsd11b2 high(Uterus)
X43.2,2.80035420544148,6.82355899459372,Stromal cell_Hsd11b2 high(Uterus)
X44.2,2.70056383426389,6.72712891304557,Stromal cell_Hsd11b2 high(Uterus)
X47.3,2.65237532194907,6.74939898197007,Stromal cell_Has1 high(Uterus)
X45.2,2.60083513624966,6.6452623090558,Stromal cell_Hsd11b2 high(Uterus)
X46.2,2.66301897868759,6.64647402621453,Stromal cell_Hsd11b2 high(Uterus)
X47.2,2.65126965588928,6.89818401781695,Stromal cell_Hsd11b2 high(Uterus)
X42.134,2.82673006572549,7.07007644618083,Stromal cell(Mammary-Gland-Involution)
X48.2,2.67017228177515,6.73330805988994,Stromal cell_Hsd11b2 high(Uterus)
X49.2,2.50248164921061,6.65164673194731,Stromal cell_Hsd11b2 high(Uterus)
X1.3,2.68379260078106,6.80750581871251,Stromal cell_Has1 high(Uterus)
X3.3,2.62634696304678,6.68244026140632,Stromal cell_Has1 high(Uterus)
X4.3,2.7652910120958,6.92948539549114,Stromal cell_Has1 high(Uterus)
X18.118,2.65648133110428,7.00950756711222,Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X5.3,2.67804025775229,6.79379341331602,Stromal cell_Has1 high(Uterus)
X6.3,2.71825205247561,6.93788611178966,Stromal cell_Has1 high(Uterus)
X8.3,2.66944720106788,6.75499780310826,Stromal cell_Has1 high(Uterus)
X9.3,2.86295887462348,7.1179671175759,Stromal cell_Has1 high(Uterus)
X11.134,3.04125229084983,7.24884781818225,Stromal cell(Mammary-Gland-Involution)
X11.3,2.56446303931407,7.00682066806241,Stromal cell_Has1 high(Uterus)
X12.3,2.61457527905712,6.72350034478267,Stromal cell_Has1 high(Uterus)
X13.3,2.80861720308878,6.7248907935042,Stromal cell_Has1 high(Uterus)
X14.3,2.67596295712454,6.8132529897204,Stromal cell_Has1 high(Uterus)
X15.3,2.83665511956704,6.97687751970538,Stromal cell_Has1 high(Uterus)
X16.3,2.63583384694935,6.73917133174563,Stromal cell_Has1 high(Uterus)
X17.3,2.73313766272239,6.80942392918776,Stromal cell_Has1 high(Uterus)
X23.3,2.77095298738623,6.92074066798079,Stromal cell_Has1 high(Uterus)
X24.3,2.68677403429548,6.79757602970786,Stromal cell_Has1 high(Uterus)
X46.7,2.34814084282732,6.33008898572916,Muscle cell_Mgp high(Uterus)
X25.3,2.71077066099652,7.00880730565996,Stromal cell_Has1 high(Uterus)
X5.118,2.79743804869098,7.22764455599843,Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X31.118,2.85103423340188,6.96731466440437,Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X44.123,2.56503840715199,7.27306244695534,Stromal cell(Mammary-Gland-Pregrancy)
X26.3,2.35884457981677,6.83020092445334,Stromal cell_Has1 high(Uterus)
X27.3,2.45476059387608,6.81078789279707,Stromal cell_Has1 high(Uterus)
X49.134,2.80018096623146,7.09207880197298,Stromal cell(Mammary-Gland-Involution)
X29.3,2.79226728348092,6.9305826027216,Stromal cell_Has1 high(Uterus)
X30.3,2.58549285134184,6.69437345662905,Stromal cell_Has1 high(Uterus)
X31.3,2.73059845625112,6.82501086642028,Stromal cell_Has1 high(Uterus)
X32.3,2.60224897370118,6.69593949357711,Stromal cell_Has1 high(Uterus)
X33.3,2.64663090268264,6.75333507433937,Stromal cell_Has1 high(Uterus)
X34.3,2.78648276707404,6.90275064906932,Stromal cell_Has1 high(Uterus)
X35.3,2.55450792313403,6.84982588942644,Stromal cell_Has1 high(Uterus)
X37.3,2.70551678177146,6.79247588883164,Stromal cell_Has1 high(Uterus)
X14.7,2.78784400321823,6.3435175499902,Muscle cell_Mgp high(Uterus)
X38.3,2.66146877468465,6.63668895518075,Stromal cell_Has1 high(Uterus)
X39.3,2.61602094214626,6.70164184457672,Stromal cell_Has1 high(Uterus)
X40.3,2.62723389241178,6.76298347096621,Stromal cell_Has1 high(Uterus)
X41.3,2.72725480541992,6.88339330591571,Stromal cell_Has1 high(Uterus)
X24.7,2.27406111477594,6.29193616708921,Muscle cell_Mgp high(Uterus)
X43.3,2.65062499272844,6.77436962920346,Stromal cell_Has1 high(Uterus)
X44.3,2.75752459864533,6.85669995401562,Stromal cell_Has1 high(Uterus)
X45.3,2.83108294562234,6.86696688226651,Stromal cell_Has1 high(Uterus)
X46.3,2.68690337048033,6.89787956485247,Stromal cell_Has1 high(Uterus)
X48.3,2.67222123601313,6.78379604441947,Stromal cell_Has1 high(Uterus)
X49.3,2.67944025099841,6.78154879038195,Stromal cell_Has1 high(Uterus)
X44.4,-1.74240702475318,-7.36427861773641,Glandular epithelium_Sprr2f high(Uterus)
X9.120,-1.9289191480202,-7.50426189557252,Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X12.120,-1.86983143234306,-7.48894266954212,Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X24.120,-2.05525458447326,-7.71681716550602,Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X8.133,-1.97959879569086,-7.41925753031193,Luminal cell(Mammary-Gland-Involution)
X11.4,-1.70586300183847,-7.32688527218941,Glandular epithelium_Sprr2f high(Uterus)
X1.4,-1.68976427193474,-7.3151767260768,Glandular epithelium_Sprr2f high(Uterus)
X34.4,-1.74469032444967,-7.36028178647227,Glandular epithelium_Sprr2f high(Uterus)
X41.4,-1.68377321522719,-7.33585226378615,Glandular epithelium_Sprr2f high(Uterus)
X46.4,-1.73493858681939,-7.32019435726582,Glandular epithelium_Sprr2f high(Uterus)
X7.4,-1.785718498213,-7.35313514317789,Glandular epithelium_Sprr2f high(Uterus)
X2.4,-1.63803002690614,-7.31892899269012,Glandular epithelium_Sprr2f high(Uterus)
X25.120,-2.01889192337345,-7.47283498951964,Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X9.4,-1.63815424572517,-7.27991594574523,Glandular epithelium_Sprr2f high(Uterus)
X19.4,-1.59359470563924,-7.2592620510122,Glandular epithelium_Sprr2f high(Uterus)
X33.4,-1.87690495864021,-7.44614612174474,Glandular epithelium_Sprr2f high(Uterus)
X40.4,-1.76563430085308,-7.43667627008508,Glandular epithelium_Sprr2f high(Uterus)
X4.4,-1.69831376430996,-7.29610129356812,Glandular epithelium_Sprr2f high(Uterus)
X20.4,-1.7192241367402,-7.33678936806799,Glandular epithelium_Sprr2f high(Uterus)
X5.4,-1.70969168192243,-7.33046558020451,Glandular epithelium_Sprr2f high(Uterus)
X6.4,-1.73013424083285,-7.26600256395821,Glandular epithelium_Sprr2f high(Uterus)
X6.133,-7.62171714152545,-6.58113274275254,Luminal cell(Mammary-Gland-Involution)
X29.120,-1.9921608793596,-7.42234005085428,Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X45.120,-2.05203602191816,-7.41110931123149,Luminal cell_Krt19 high (Mammary-Gland-Virgin)
