Dim1	Dim2	Dataset		
X41.6	1.820217393	-2.109509964	rna	NK cell(Uterus)
X42.6	-6.747803666	-6.163800378	rna	NK cell(Uterus)
X43.6	9.765380404	3.747208933	rna	NK cell(Uterus)
X44.6	-2.248108365	-4.498172422	rna	NK cell(Uterus)
X45.6	-7.30971668	-6.124258657	rna	NK cell(Uterus)
X46.6	7.110258124	14.96271167	rna	NK cell(Uterus)
X47.6	-5.204785325	18.8508514	rna	NK cell(Uterus)
X48.6	-5.360576131	-5.755417009	rna	NK cell(Uterus)
X49.6	-3.549773194	-5.144175668	rna	NK cell(Uterus)
X0.8	-2.888391711	-4.945627351	rna	Muscle cell_Mgp high(Uterus)
X1.7	-10.80291031	-8.417349477	rna	Muscle cell_Mgp high(Uterus)
X2.7	-0.659175914	-3.340518375	rna	Muscle cell_Mgp high(Uterus)
X3.7	23.29486325	1.934008698	rna	Muscle cell_Mgp high(Uterus)
X4.7	0.963620804	-2.552682658	rna	Muscle cell_Mgp high(Uterus)
X5.7	22.80361607	1.25677381	rna	Muscle cell_Mgp high(Uterus)
X6.7	22.63371708	1.555262665	rna	Muscle cell_Mgp high(Uterus)
X7.7	-14.68416546	-7.934304853	rna	Muscle cell_Mgp high(Uterus)
X8.7	-9.394670941	-8.106202741	rna	Muscle cell_Mgp high(Uterus)
X9.7	22.93928578	1.395893435	rna	Muscle cell_Mgp high(Uterus)
X10.7	23.60651257	1.500127892	rna	Muscle cell_Mgp high(Uterus)
X11.7	-1.612725951	-4.506117244	rna	Muscle cell_Mgp high(Uterus)
X12.7	-3.346714713	-5.131695886	rna	Muscle cell_Mgp high(Uterus)
X13.7	-12.60987423	-7.984959264	rna	Muscle cell_Mgp high(Uterus)
X14.7	23.11462834	1.822357277	rna	Muscle cell_Mgp high(Uterus)
X15.7	6.632348082	0.097244184	rna	Muscle cell_Mgp high(Uterus)
X16.7	-13.43647812	-7.811853548	rna	Muscle cell_Mgp high(Uterus)
X17.7	-1.239536442	-3.846753974	rna	Muscle cell_Mgp high(Uterus)
X18.7	1.612895511	-2.127354045	rna	Muscle cell_Mgp high(Uterus)
X19.7	-13.28303669	-7.760195394	rna	Muscle cell_Mgp high(Uterus)
X20.7	3.402403376	-1.932068963	rna	Muscle cell_Mgp high(Uterus)
X21.7	-0.585946966	-3.080231328	rna	Muscle cell_Mgp high(Uterus)
X22.7	23.01587155	1.259645443	rna	Muscle cell_Mgp high(Uterus)
X23.7	4.014654181	-1.700073858	rna	Muscle cell_Mgp high(Uterus)
X24.7	-2.30273483	-5.156469484	rna	Muscle cell_Mgp high(Uterus)
X25.7	-3.557549216	-5.179276605	rna	Muscle cell_Mgp high(Uterus)
X26.7	22.65561917	1.763666253	rna	Muscle cell_Mgp high(Uterus)
X27.7	9.847209475	14.19151245	rna	Muscle cell_Mgp high(Uterus)
X28.7	23.29932644	1.91491137	rna	Muscle cell_Mgp high(Uterus)
X29.7	-13.10981224	-7.873304029	rna	Muscle cell_Mgp high(Uterus)
X30.7	-10.09928749	-8.323760171	rna	Muscle cell_Mgp high(Uterus)
X31.7	-2.176332571	-4.358009954	rna	Muscle cell_Mgp high(Uterus)
X32.7	-9.688940503	-8.287577291	rna	Muscle cell_Mgp high(Uterus)
X33.7	22.94468548	1.251275878	rna	Muscle cell_Mgp high(Uterus)
X34.7	-2.476806619	-4.900453229	rna	Muscle cell_Mgp high(Uterus)
X35.7	-1.445046999	-4.245085378	rna	Muscle cell_Mgp high(Uterus)
X36.7	2.328816197	-2.120987077	rna	Muscle cell_Mgp high(Uterus)
X37.7	23.53517964	1.554873566	rna	Muscle cell_Mgp high(Uterus)
X38.7	-4.117299535	-5.243301053	rna	Muscle cell_Mgp high(Uterus)
X39.7	-9.311278798	-8.196486612	rna	Muscle cell_Mgp high(Uterus)
X40.7	-8.738320806	-7.806426664	rna	Muscle cell_Mgp high(Uterus)
X41.7	-1.653743484	-4.482535024	rna	Muscle cell_Mgp high(Uterus)
X42.7	2.466547034	-2.015158792	rna	Muscle cell_Mgp high(Uterus)
X43.7	23.26041844	1.553740124	rna	Muscle cell_Mgp high(Uterus)
X44.7	-13.84128139	-7.923559328	rna	Muscle cell_Mgp high(Uterus)
X45.7	6.416561625	-0.187445839	rna	Muscle cell_Mgp high(Uterus)
X46.7	-1.454858102	-3.871460338	rna	Muscle cell_Mgp high(Uterus)
X47.7	-9.168558576	-8.311203618	rna	Muscle cell_Mgp high(Uterus)
X48.7	4.597225211	-1.291445334	rna	Muscle cell_Mgp high(Uterus)
X49.7	-1.36043153	-4.179453989	rna	Muscle cell_Mgp high(Uterus)
X0.9	23.32139828	1.409586768	rna	Stromal cell_Cxcl14 high(Uterus)
X1.8	0.080767594	-2.870547672	rna	Stromal cell_Cxcl14 high(Uterus)
X2.8	-0.235271104	-3.030629058	rna	Stromal cell_Cxcl14 high(Uterus)
X3.8	22.9226537	1.853427987	rna	Stromal cell_Cxcl14 high(Uterus)
X4.8	-12.61639354	-7.789135595	rna	Stromal cell_Cxcl14 high(Uterus)
X5.8	23.39748432	1.631394248	rna	Stromal cell_Cxcl14 high(Uterus)
X6.8	22.66405346	1.936803202	rna	Stromal cell_Cxcl14 high(Uterus)
X7.8	-1.815624692	-4.136616846	rna	Stromal cell_Cxcl14 high(Uterus)
X8.8	22.9939008	1.603263478	rna	Stromal cell_Cxcl14 high(Uterus)
X9.8	-9.955528714	-8.223722597	rna	Stromal cell_Cxcl14 high(Uterus)
X10.8	-11.32493828	-8.490181108	rna	Stromal cell_Cxcl14 high(Uterus)
X11.8	-3.218097903	-4.929395814	rna	Stromal cell_Cxcl14 high(Uterus)
X12.8	-1.359934487	-3.645413776	rna	Stromal cell_Cxcl14 high(Uterus)
X13.8	5.668365977	-0.420128365	rna	Stromal cell_Cxcl14 high(Uterus)
X14.8	0.386518023	-2.95399942	rna	Stromal cell_Cxcl14 high(Uterus)
X15.8	5.310180209	-0.695762816	rna	Stromal cell_Cxcl14 high(Uterus)
X16.8	23.24019673	1.927409033	rna	Stromal cell_Cxcl14 high(Uterus)
X17.8	7.533512614	0.408467273	rna	Stromal cell_Cxcl14 high(Uterus)
X18.8	-2.57309673	-4.787146707	rna	Stromal cell_Cxcl14 high(Uterus)
X19.8	-10.96823642	-8.29308333	rna	Stromal cell_Cxcl14 high(Uterus)
X20.8	-13.67518661	-7.581304212	rna	Stromal cell_Cxcl14 high(Uterus)
X21.8	23.09644177	1.429786782	rna	Stromal cell_Cxcl14 high(Uterus)
X22.8	22.94335797	1.992451291	rna	Stromal cell_Cxcl14 high(Uterus)
X23.8	-3.071277835	-5.174705167	rna	Stromal cell_Cxcl14 high(Uterus)
X24.8	22.73844006	1.613698821	rna	Stromal cell_Cxcl14 high(Uterus)
X25.8	-2.283321716	-4.909681936	rna	Stromal cell_Cxcl14 high(Uterus)
X26.8	22.603951	1.588364701	rna	Stromal cell_Cxcl14 high(Uterus)
X27.8	-2.079984405	-4.488710781	rna	Stromal cell_Cxcl14 high(Uterus)
X28.8	-0.543011562	-3.379243036	rna	Stromal cell_Cxcl14 high(Uterus)
X29.8	5.947117827	-0.262854208	rna	Stromal cell_Cxcl14 high(Uterus)
X30.8	-11.3125119	-8.297825475	rna	Stromal cell_Cxcl14 high(Uterus)
X31.8	-7.084278085	-6.041686197	rna	Stromal cell_Cxcl14 high(Uterus)
X32.8	-9.489832379	-8.15271153	rna	Stromal cell_Cxcl14 high(Uterus)
X33.8	-5.742464044	-5.816306253	rna	Stromal cell_Cxcl14 high(Uterus)
X34.8	-14.66540573	-8.279890676	rna	Stromal cell_Cxcl14 high(Uterus)
X35.8	22.85880329	1.933601956	rna	Stromal cell_Cxcl14 high(Uterus)
X36.8	23.13801434	1.854281764	rna	Stromal cell_Cxcl14 high(Uterus)
X37.8	1.125562332	-2.330264349	rna	Stromal cell_Cxcl14 high(Uterus)
X38.8	6.370978854	0.069784085	rna	Stromal cell_Cxcl14 high(Uterus)
X39.8	-1.940627434	-5.701746602	rna	Stromal cell_Cxcl14 high(Uterus)
X40.8	-2.201122977	-4.888294359	rna	Stromal cell_Cxcl14 high(Uterus)
X41.8	-2.325229861	-4.739720006	rna	Stromal cell_Cxcl14 high(Uterus)
X42.8	-13.10014579	-7.926315923	rna	Stromal cell_Cxcl14 high(Uterus)
X43.8	-5.462111451	-5.803557535	rna	Stromal cell_Cxcl14 high(Uterus)
X44.8	6.345309279	0.071371178	rna	Stromal cell_Cxcl14 high(Uterus)
X45.8	22.90387203	1.732627015	rna	Stromal cell_Cxcl14 high(Uterus)
X46.8	-3.392179706	-5.041756769	rna	Stromal cell_Cxcl14 high(Uterus)
X47.8	-9.017494657	-8.09233727	rna	Stromal cell_Cxcl14 high(Uterus)
X48.8	-7.283388593	14.10145221	rna	Stromal cell_Cxcl14 high(Uterus)
X49.8	-13.45798252	-7.63416781	rna	Stromal cell_Cxcl14 high(Uterus)
X0.10	-14.19595955	-7.909543176	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X1.9	-1.372172095	-4.191752096	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X2.9	-6.87943218	-5.956016202	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X3.9	11.22091725	13.12639366	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X4.9	1.498929999	-2.361348172	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X5.9	7.41668751	0.448438029	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X6.9	0.027592383	-2.793157478	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X7.9	-5.443762281	-5.635748048	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X8.9	-0.772432708	-3.396876235	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X9.9	8.154969714	1.101397018	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X10.9	-9.760635831	-8.343927522	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X11.9	-7.005025365	-6.095214029	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X12.9	5.941682361	15.37424884	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X13.9	-14.25064609	-7.902434488	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X14.9	-3.278675058	-5.258387227	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X15.9	-2.556813218	-4.724928041	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X16.9	-15.17546795	-8.831403394	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X17.9	-0.594302413	-3.715069194	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X18.9	4.69604399	-1.190749605	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X19.9	23.26351216	1.420119624	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X20.9	-4.484180429	18.45603977	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X21.9	-0.88951061	-3.781903167	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X22.9	-12.09357307	-8.155865331	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X23.9	6.014749072	-0.333023717	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X24.9	-13.24392936	-7.651826044	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X25.9	-1.945157148	17.54819332	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X26.9	9.471911929	3.665191035	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X27.9	-5.392905213	18.54918514	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X28.9	-5.471474149	-5.61260571	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X29.9	-1.326501646	17.74188838	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X30.9	2.042447589	-2.1777487	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X31.9	-3.485975244	-5.160476823	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X32.9	0.800646089	-2.552393337	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X33.9	-2.837551334	-4.98127379	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X34.9	-7.801668622	15.70009838	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X35.9	-5.840469339	-5.950399538	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X36.9	-7.612230279	-6.487436433	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X37.9	-1.813827493	-4.250452419	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X38.9	-7.480798699	-6.471865316	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X39.9	-11.43682907	-8.267030855	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X40.9	4.211683772	-1.756131549	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X41.9	-14.91047523	-8.204948564	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X42.9	-2.020821073	-5.513712545	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X43.9	-13.55800388	-7.680036684	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X44.9	-3.924515702	18.29549823	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X45.9	22.81267025	1.525352816	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X46.9	-1.375642576	-4.247995038	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X47.9	1.38791611	-2.396280308	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X48.9	23.08117535	1.739070754	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X49.9	-9.269871213	-8.210016866	rna	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X0.11	5.50301554	15.62688861	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X1.10	-7.701455094	-6.246578832	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X2.10	-1.832827785	17.57126842	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X3.10	-5.21829746	18.69743762	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X4.10	7.592860721	0.815438728	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X5.10	22.86478665	1.007572751	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X6.10	-4.178507068	18.3355392	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X7.10	11.53452256	12.77147804	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X8.10	0.225873015	-2.676891585	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X9.10	0.471809647	-2.559518118	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X10.10	1.878564856	-2.103179355	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X11.10	-12.80893181	5.158319811	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X12.10	-1.939898827	-4.753461976	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X13.10	0.171165727	-2.845705171	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X14.10	-9.607179143	-8.25345244	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X15.10	-11.20218704	-8.141301294	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X16.10	23.49384358	1.62412415	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X17.10	9.678532145	3.946195941	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X18.10	-5.17729757	18.73617588	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X19.10	9.406023524	3.483030657	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X20.10	-7.697000005	-6.594215055	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X21.10	-12.45831344	5.413915495	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X22.10	8.757963679	14.7863153	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X23.10	8.572704814	1.558539252	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X24.10	-4.988965013	18.59485851	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X25.10	-13.93326423	4.414510111	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X26.10	9.801724933	3.996744971	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X27.10	5.950596354	-0.237890174	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X28.10	8.188647769	14.89787422	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X29.10	9.62194588	3.828398089	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X30.10	7.620073817	0.903218488	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X31.10	-6.272838571	-6.025673051	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X32.10	8.395935557	1.38489161	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X33.10	9.306419871	14.50059925	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X34.10	-5.478081681	-5.787114282	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X35.10	9.424742244	3.581182818	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X36.10	8.969038508	14.72699295	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X37.10	22.82305195	1.253471474	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X38.10	5.316565059	-0.59547918	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X39.10	2.022825263	-2.147092004	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X40.10	-3.749468305	18.11846385	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X41.10	5.132681868	-0.715417693	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X42.10	-2.688391187	-4.928188463	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X43.10	2.088413976	-2.053458233	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X44.10	7.998106501	1.115862827	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X45.10	-4.623164632	-5.609989305	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X46.10	-14.75423954	3.462245326	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X47.10	-0.600099141	-4.712951322	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X48.10	8.926006816	14.72941909	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X49.10	-7.712336518	14.95086894	rna	TS_Rps28_high(Trophoblast-Stem-Cell)
X0.12	-12.23778866	-8.024254938	rna	MEF(Trophoblast-Stem-Cell)
X1.11	-7.328871705	-6.303415437	rna	MEF(Trophoblast-Stem-Cell)
X2.11	6.45068743	0.167689006	rna	MEF(Trophoblast-Stem-Cell)
X3.11	-5.550513723	18.70140682	rna	MEF(Trophoblast-Stem-Cell)
X4.11	-7.626792886	16.81050525	rna	MEF(Trophoblast-Stem-Cell)
X5.11	7.734516642	14.93857608	rna	MEF(Trophoblast-Stem-Cell)
X6.11	22.75703289	1.25325654	rna	MEF(Trophoblast-Stem-Cell)
X7.11	5.183928035	15.77472339	rna	MEF(Trophoblast-Stem-Cell)
X8.11	9.412306331	3.351768355	rna	MEF(Trophoblast-Stem-Cell)
X9.11	-6.729303815	-6.173790117	rna	MEF(Trophoblast-Stem-Cell)
X10.11	-1.326131203	17.73206172	rna	MEF(Trophoblast-Stem-Cell)
X11.11	22.96516278	1.756852965	rna	MEF(Trophoblast-Stem-Cell)
X12.11	10.26207402	13.97551761	rna	MEF(Trophoblast-Stem-Cell)
X13.11	22.60156872	1.279651622	rna	MEF(Trophoblast-Stem-Cell)
X14.11	-1.865524151	17.76848255	rna	MEF(Trophoblast-Stem-Cell)
X15.11	23.40685704	1.449482541	rna	MEF(Trophoblast-Stem-Cell)
X16.11	8.942867778	14.70038352	rna	MEF(Trophoblast-Stem-Cell)
X17.11	23.09765484	1.295845847	rna	MEF(Trophoblast-Stem-Cell)
X18.11	-1.511635639	-4.322833438	rna	MEF(Trophoblast-Stem-Cell)
X19.11	-9.373370626	-8.233826299	rna	MEF(Trophoblast-Stem-Cell)
X20.11	0.3208405	-2.719450851	rna	MEF(Trophoblast-Stem-Cell)
X21.11	9.878718875	4.208579878	rna	MEF(Trophoblast-Stem-Cell)
X22.11	-2.789826133	17.91404567	rna	MEF(Trophoblast-Stem-Cell)
X23.11	22.68951275	1.685755353	rna	MEF(Trophoblast-Stem-Cell)
X24.11	6.313116095	0.125969033	rna	MEF(Trophoblast-Stem-Cell)
X25.11	-1.087559529	17.63629184	rna	MEF(Trophoblast-Stem-Cell)
X26.11	22.87145474	1.19845293	rna	MEF(Trophoblast-Stem-Cell)
X27.11	6.850485824	15.09965549	rna	MEF(Trophoblast-Stem-Cell)
X28.11	22.80567028	1.674548249	rna	MEF(Trophoblast-Stem-Cell)
X29.11	5.235554717	-0.74793312	rna	MEF(Trophoblast-Stem-Cell)
X30.11	-9.94167278	-8.294055124	rna	MEF(Trophoblast-Stem-Cell)
X31.11	-2.548407533	-4.738033433	rna	MEF(Trophoblast-Stem-Cell)
X32.11	-10.26227997	-8.099458833	rna	MEF(Trophoblast-Stem-Cell)
X33.11	-5.255560376	-5.702043195	rna	MEF(Trophoblast-Stem-Cell)
X34.11	-7.760902383	15.21114002	rna	MEF(Trophoblast-Stem-Cell)
X35.11	6.277184508	-0.127690394	rna	MEF(Trophoblast-Stem-Cell)
X36.11	1.507282756	-2.31824245	rna	MEF(Trophoblast-Stem-Cell)
X37.11	-9.189324834	-8.138860841	rna	MEF(Trophoblast-Stem-Cell)
X38.11	9.411051295	14.47598587	rna	MEF(Trophoblast-Stem-Cell)
X39.11	3.101213715	-2.098876615	rna	MEF(Trophoblast-Stem-Cell)
X40.11	1.640677236	-2.162239213	rna	MEF(Trophoblast-Stem-Cell)
X41.11	-1.284540572	-3.767232557	rna	MEF(Trophoblast-Stem-Cell)
X42.11	-2.048769214	17.87375102	rna	MEF(Trophoblast-Stem-Cell)
X43.11	23.04973271	1.076682667	rna	MEF(Trophoblast-Stem-Cell)
X44.11	-9.222472646	-8.165879388	rna	MEF(Trophoblast-Stem-Cell)
X45.11	-4.187623717	-5.459023614	rna	MEF(Trophoblast-Stem-Cell)
X46.11	7.908621333	0.609039049	rna	MEF(Trophoblast-Stem-Cell)
X47.11	8.046447299	0.853343348	rna	MEF(Trophoblast-Stem-Cell)
X48.11	-0.6715867	-3.461202522	rna	MEF(Trophoblast-Stem-Cell)
X49.11	-4.168969371	-5.267486234	rna	MEF(Trophoblast-Stem-Cell)
X0.13	-1.530043044	17.77200542	rna	B cell(Thymus)
X1.12	-2.816943385	-5.024294515	rna	B cell(Thymus)
X2.12	-2.548318483	-4.71398892	rna	B cell(Thymus)
X3.12	-13.60232208	-7.570937772	rna	B cell(Thymus)
X4.12	-13.72855137	-7.608453889	rna	B cell(Thymus)
X5.12	-13.21715114	-7.769471784	rna	B cell(Thymus)
X6.12	9.567283175	14.36964832	rna	B cell(Thymus)
X7.12	-5.22927139	18.58300434	rna	B cell(Thymus)
X8.12	6.836322806	14.9368032	rna	B cell(Thymus)
X9.12	-2.389328816	-4.932561536	rna	B cell(Thymus)
X10.12	-0.686768227	-3.751253028	rna	B cell(Thymus)
X11.12	-7.381628491	14.22212539	rna	B cell(Thymus)
X12.12	8.159175418	1.097809653	rna	B cell(Thymus)
X13.12	-14.7707381	-8.165823121	rna	B cell(Thymus)
X14.12	10.43462612	13.77442584	rna	B cell(Thymus)
X15.12	-13.23012493	-7.651780744	rna	B cell(Thymus)
X16.12	-7.445032098	-6.252908845	rna	B cell(Thymus)
X17.12	-4.805194833	-5.463524003	rna	B cell(Thymus)
X18.12	-0.617618725	-3.950797697	rna	B cell(Thymus)
X19.12	-14.73972461	-8.181157251	rna	B cell(Thymus)
X20.12	11.24745133	13.10101352	rna	B cell(Thymus)
X21.12	10.26512482	13.9289373	rna	B cell(Thymus)
X22.12	8.788879893	14.76526771	rna	B cell(Thymus)
X23.12	-9.506529309	-7.969887872	rna	B cell(Thymus)
X24.12	8.225296519	14.87944446	rna	B cell(Thymus)
X25.12	-14.83278892	-8.082320352	rna	B cell(Thymus)
X26.12	-3.708231427	2.78326879	rna	B cell(Thymus)
X27.12	-14.74338768	3.589005808	rna	B cell(Thymus)
X28.12	-9.2311816	-7.994479795	rna	B cell(Thymus)
X29.12	-4.712008931	-5.636784692	rna	B cell(Thymus)
X30.12	9.672534488	3.594527106	rna	B cell(Thymus)
X31.12	-10.20463035	-8.19673266	rna	B cell(Thymus)
X32.12	-3.028391101	-5.082833429	rna	B cell(Thymus)
X33.12	-14.60724018	-7.903788228	rna	B cell(Thymus)
X34.12	11.60545208	12.75905548	rna	B cell(Thymus)
X35.12	-1.74012623	17.60090862	rna	B cell(Thymus)
X36.12	1.273037455	-2.526266356	rna	B cell(Thymus)
X37.12	-1.21965275	-5.11005797	rna	B cell(Thymus)
X38.12	-12.82524059	-7.736065526	rna	B cell(Thymus)
X39.12	6.151284717	-0.123422106	rna	B cell(Thymus)
X40.12	-0.209718116	4.50946937	rna	B cell(Thymus)
X41.12	-8.824961164	-7.889540811	rna	B cell(Thymus)
X42.12	9.367645762	3.026301722	rna	B cell(Thymus)
X43.12	-5.320515611	-5.74006476	rna	B cell(Thymus)
X44.12	-2.521459558	-4.992889543	rna	B cell(Thymus)
X45.12	-7.623027303	-6.341006418	rna	B cell(Thymus)
X46.12	-1.623578527	17.30983959	rna	B cell(Thymus)
X47.12	1.801273368	-2.126443048	rna	B cell(Thymus)
X48.12	-14.04649875	-7.770460744	rna	B cell(Thymus)
X49.12	-10.35970829	-8.376684328	rna	B cell(Thymus)
X0.14	-1.24575875	17.66850315	rna	Proliferating thymocyte(Thymus)
X1.13	6.553013823	0.119011621	rna	Proliferating thymocyte(Thymus)
X2.13	-4.356475331	-5.294585844	rna	Proliferating thymocyte(Thymus)
X3.13	-7.68552778	14.85540615	rna	Proliferating thymocyte(Thymus)
X4.13	11.06135609	13.27524219	rna	Proliferating thymocyte(Thymus)
X5.13	7.824806712	14.94601093	rna	Proliferating thymocyte(Thymus)
X6.13	6.402131102	-0.121335288	rna	Proliferating thymocyte(Thymus)
X7.13	-8.94829128	-7.768046041	rna	Proliferating thymocyte(Thymus)
X8.13	9.902901194	4.285819869	rna	Proliferating thymocyte(Thymus)
X9.13	11.32505371	13.08381401	rna	Proliferating thymocyte(Thymus)
X10.13	9.274165652	3.066716294	rna	Proliferating thymocyte(Thymus)
X11.13	4.952362559	-0.89128827	rna	Proliferating thymocyte(Thymus)
X12.13	9.190764926	2.669210534	rna	Proliferating thymocyte(Thymus)
X13.13	9.256321452	3.121121268	rna	Proliferating thymocyte(Thymus)
X14.13	5.402782939	15.67534099	rna	Proliferating thymocyte(Thymus)
X15.13	1.798053048	-2.341121335	rna	Proliferating thymocyte(Thymus)
X16.13	-3.45169852	18.02146182	rna	Proliferating thymocyte(Thymus)
X17.13	-1.683086612	17.51797328	rna	Proliferating thymocyte(Thymus)
X18.13	-6.743168809	17.78422389	rna	Proliferating thymocyte(Thymus)
X19.13	-5.804932096	18.82097469	rna	Proliferating thymocyte(Thymus)
X20.13	-1.633351185	-5.620770116	rna	Proliferating thymocyte(Thymus)
X21.13	-4.907127359	-5.535333295	rna	Proliferating thymocyte(Thymus)
X22.13	0.984923504	-2.639614602	rna	Proliferating thymocyte(Thymus)
X23.13	6.843508742	14.83594356	rna	Proliferating thymocyte(Thymus)
X24.13	-9.46206043	-8.123651643	rna	Proliferating thymocyte(Thymus)
X25.13	4.747724555	-0.978731711	rna	Proliferating thymocyte(Thymus)
X26.13	8.404597781	1.40532432	rna	Proliferating thymocyte(Thymus)
X27.13	-13.60296295	-7.535926481	rna	Proliferating thymocyte(Thymus)
X28.13	-5.765676	18.8177589	rna	Proliferating thymocyte(Thymus)
