	Dim1	Dim2	Dataset
X15.3	2.494562416	1.076197821	Stromal cell_Has1 high(Uterus)
X16.3	2.772622375	0.965816099	Stromal cell_Has1 high(Uterus)
X17.3	2.766192941	0.403093773	Stromal cell_Has1 high(Uterus)
X18.3	2.249883441	1.213854987	Stromal cell_Has1 high(Uterus)
X19.3	2.674266128	0.613569158	Stromal cell_Has1 high(Uterus)
X20.3	2.3123596	0.490041214	Stromal cell_Has1 high(Uterus)
X21.3	2.334345369	0.475518006	Stromal cell_Has1 high(Uterus)
X22.3	2.554901628	0.38272931	Stromal cell_Has1 high(Uterus)
X23.3	2.48699644	0.715550858	Stromal cell_Has1 high(Uterus)
X24.3	2.740828065	0.677863377	Stromal cell_Has1 high(Uterus)
X25.3	0.883892207	-0.109407318	Stromal cell_Has1 high(Uterus)
X26.3	1.355571417	-0.530413535	Stromal cell_Has1 high(Uterus)
X27.3	2.541826038	0.337662238	Stromal cell_Has1 high(Uterus)
X28.3	2.220153837	0.561275441	Stromal cell_Has1 high(Uterus)
X29.3	2.72712615	0.73148163	Stromal cell_Has1 high(Uterus)
X30.3	1.92480555	-0.242875741	Stromal cell_Has1 high(Uterus)
X31.3	2.826977043	0.463471908	Stromal cell_Has1 high(Uterus)
X32.3	2.516396312	0.714244682	Stromal cell_Has1 high(Uterus)
X33.3	2.072963981	0.927033621	Stromal cell_Has1 high(Uterus)
X34.3	2.409996299	1.948266703	Stromal cell_Has1 high(Uterus)
X35.3	2.47307971	0.759085494	Stromal cell_Has1 high(Uterus)
X36.3	2.152019052	0.834138352	Stromal cell_Has1 high(Uterus)
X37.3	2.354427843	0.474770862	Stromal cell_Has1 high(Uterus)
X38.3	2.234713583	0.637854117	Stromal cell_Has1 high(Uterus)
X39.3	2.772529869	0.536617595	Stromal cell_Has1 high(Uterus)
X40.3	2.445973424	0.377758879	Stromal cell_Has1 high(Uterus)
X41.3	2.681394128	0.371016163	Stromal cell_Has1 high(Uterus)
X42.3	2.565077333	0.391802746	Stromal cell_Has1 high(Uterus)
X43.3	2.616910247	0.525734025	Stromal cell_Has1 high(Uterus)
X44.3	1.928666977	0.585093874	Stromal cell_Has1 high(Uterus)
X45.3	2.767395525	0.499926108	Stromal cell_Has1 high(Uterus)
X46.3	2.007098226	1.575423914	Stromal cell_Has1 high(Uterus)
X47.3	2.390440254	0.363123912	Stromal cell_Has1 high(Uterus)
X48.3	2.337911634	1.071544963	Stromal cell_Has1 high(Uterus)
X49.3	2.810478477	0.983208615	Stromal cell_Has1 high(Uterus)
X0.5	-4.193965884	-1.05144034	Glandular epithelium_Sprr2f high(Uterus)
X1.4	-3.813201638	-1.122766	Glandular epithelium_Sprr2f high(Uterus)
X2.4	-3.762211771	-0.90785597	Glandular epithelium_Sprr2f high(Uterus)
X3.4	-3.995033951	-1.677775425	Glandular epithelium_Sprr2f high(Uterus)
X4.4	-4.159336539	-0.842127067	Glandular epithelium_Sprr2f high(Uterus)
X5.4	-3.843489142	-1.099549991	Glandular epithelium_Sprr2f high(Uterus)
X6.4	-3.541475268	-0.555109423	Glandular epithelium_Sprr2f high(Uterus)
X7.4	-3.494910689	-0.367016923	Glandular epithelium_Sprr2f high(Uterus)
X8.4	-3.554082604	-0.374051955	Glandular epithelium_Sprr2f high(Uterus)
X9.4	-3.948428603	-1.492104334	Glandular epithelium_Sprr2f high(Uterus)
X10.4	-3.799204321	-0.99749158	Glandular epithelium_Sprr2f high(Uterus)
X11.4	-3.705043526	-0.838048023	Glandular epithelium_Sprr2f high(Uterus)
X12.4	-3.892938109	-1.161862475	Glandular epithelium_Sprr2f high(Uterus)
X13.4	-4.031471701	-1.035859984	Glandular epithelium_Sprr2f high(Uterus)
X14.4	-4.107866736	-1.805175108	Glandular epithelium_Sprr2f high(Uterus)
X15.4	-3.812634202	-1.253475767	Glandular epithelium_Sprr2f high(Uterus)
X16.4	-3.708259078	-0.986939233	Glandular epithelium_Sprr2f high(Uterus)
X17.4	-4.035064669	-1.547172826	Glandular epithelium_Sprr2f high(Uterus)
X18.4	-3.932085009	-1.159553569	Glandular epithelium_Sprr2f high(Uterus)
X19.4	-4.085128756	-1.347043675	Glandular epithelium_Sprr2f high(Uterus)
X20.4	-3.559036465	-0.566289914	Glandular epithelium_Sprr2f high(Uterus)
X21.4	-4.020222159	-1.16978417	Glandular epithelium_Sprr2f high(Uterus)
X22.4	-4.117360087	-1.083775979	Glandular epithelium_Sprr2f high(Uterus)
X23.4	-3.604724617	-0.68105973	Glandular epithelium_Sprr2f high(Uterus)
X24.4	-3.562497588	-0.742398095	Glandular epithelium_Sprr2f high(Uterus)
X25.4	-3.896989079	-1.208964211	Glandular epithelium_Sprr2f high(Uterus)
X26.4	-3.996041747	-1.992014092	Glandular epithelium_Sprr2f high(Uterus)
X27.4	-3.710467549	-0.982259077	Glandular epithelium_Sprr2f high(Uterus)
X28.4	-3.622184964	-0.796683055	Glandular epithelium_Sprr2f high(Uterus)
X29.4	-3.994725914	-1.242526156	Glandular epithelium_Sprr2f high(Uterus)
X30.4	-3.943716736	-1.165280682	Glandular epithelium_Sprr2f high(Uterus)
X31.4	-3.679269286	-0.883253735	Glandular epithelium_Sprr2f high(Uterus)
X32.4	-3.983940096	-1.442129415	Glandular epithelium_Sprr2f high(Uterus)
X33.4	-3.804517718	-1.119459075	Glandular epithelium_Sprr2f high(Uterus)
X34.4	-3.658723803	-0.814679783	Glandular epithelium_Sprr2f high(Uterus)
X35.4	-3.795513363	-1.065797192	Glandular epithelium_Sprr2f high(Uterus)
X36.4	-3.602443905	-0.599422437	Glandular epithelium_Sprr2f high(Uterus)
X37.4	-4.035909148	-1.726914328	Glandular epithelium_Sprr2f high(Uterus)
X38.4	-4.039357157	-1.37981109	Glandular epithelium_Sprr2f high(Uterus)
X39.4	-4.019354315	-1.615298074	Glandular epithelium_Sprr2f high(Uterus)
X40.4	-3.994995804	-1.494714302	Glandular epithelium_Sprr2f high(Uterus)
X41.4	-3.614238711	-0.774131518	Glandular epithelium_Sprr2f high(Uterus)
X42.4	-3.787044259	-0.996251804	Glandular epithelium_Sprr2f high(Uterus)
X43.4	-3.670163365	-0.801167172	Glandular epithelium_Sprr2f high(Uterus)
X44.4	-3.810246201	-1.13630287	Glandular epithelium_Sprr2f high(Uterus)
X45.4	-3.904719086	-1.183412236	Glandular epithelium_Sprr2f high(Uterus)
X46.4	-3.846019955	-1.162097973	Glandular epithelium_Sprr2f high(Uterus)
X47.4	-4.057920905	-1.868521017	Glandular epithelium_Sprr2f high(Uterus)
X48.4	-3.884247513	-1.246810895	Glandular epithelium_Sprr2f high(Uterus)
X49.4	-3.549254628	-0.418649045	Glandular epithelium_Sprr2f high(Uterus)
X0.6	-2.874219151	11.01512786	Macrophage(Uterus)
X1.5	-2.917009802	9.610190112	Macrophage(Uterus)
X2.5	-2.697008105	11.24302931	Macrophage(Uterus)
X3.5	-2.326589795	10.46780844	Macrophage(Uterus)
X4.5	-2.638643713	11.06445857	Macrophage(Uterus)
X5.5	-2.209140034	11.25939055	Macrophage(Uterus)
X6.5	-2.18691227	11.54210349	Macrophage(Uterus)
X7.5	-2.740906926	10.65018626	Macrophage(Uterus)
X8.5	-2.920706482	10.64456339	Macrophage(Uterus)
X9.5	-2.723021002	10.64228125	Macrophage(Uterus)
X10.5	-2.414873333	10.96188136	Macrophage(Uterus)
X11.5	-2.569982977	10.90911646	Macrophage(Uterus)
X12.5	-2.814295502	10.69918032	Macrophage(Uterus)
X13.5	-2.706599446	10.54962893	Macrophage(Uterus)
X14.5	-2.469938012	10.96012946	Macrophage(Uterus)
X15.5	-2.95867035	10.69388457	Macrophage(Uterus)
X16.5	-2.773403616	11.39299365	Macrophage(Uterus)
X17.5	-2.304417582	10.69267436	Macrophage(Uterus)
X18.5	-2.138096543	10.48083659	Macrophage(Uterus)
X19.5	-2.52371213	11.21896144	Macrophage(Uterus)
X20.5	-2.563671799	10.62658663	Macrophage(Uterus)
X21.5	-2.558326216	11.13557788	Macrophage(Uterus)
X22.5	-2.46230361	10.70610877	Macrophage(Uterus)
X23.5	-2.44040844	10.90132876	Macrophage(Uterus)
X24.5	-2.918290825	10.73385878	Macrophage(Uterus)
X25.5	-2.655313225	10.8502452	Macrophage(Uterus)
X26.5	-2.597002955	11.32435866	Macrophage(Uterus)
X27.5	-2.62351677	10.46682234	Macrophage(Uterus)
X28.5	-2.888432951	10.53747721	Macrophage(Uterus)
X29.5	-2.829807492	10.80386325	Macrophage(Uterus)
X30.5	-2.74671361	10.63016482	Macrophage(Uterus)
X31.5	-2.38184187	10.92053671	Macrophage(Uterus)
X32.5	-2.106413575	10.30186244	Macrophage(Uterus)
X33.5	-2.773583384	10.91784163	Macrophage(Uterus)
X34.5	-2.899509402	10.5931861	Macrophage(Uterus)
X35.5	-2.618274899	10.21989413	Macrophage(Uterus)
X36.5	-2.67913291	11.2132413	Macrophage(Uterus)
X37.5	-2.762989016	10.72687598	Macrophage(Uterus)
X38.5	-2.552026959	11.19267722	Macrophage(Uterus)
X39.5	-2.994516583	10.89333602	Macrophage(Uterus)
X40.5	-2.715566845	10.96937342	Macrophage(Uterus)
X41.5	-2.670032473	10.58989783	Macrophage(Uterus)
X42.5	-2.531117411	11.24516745	Macrophage(Uterus)
X43.5	-2.653911086	10.46975299	Macrophage(Uterus)
X44.5	-2.723471613	10.89351912	Macrophage(Uterus)
X45.5	-2.763235541	10.26201506	Macrophage(Uterus)
X46.5	-2.637103053	10.43147059	Macrophage(Uterus)
X47.5	-2.718341322	10.29796477	Macrophage(Uterus)
X48.5	-3.901754351	10.35881777	Macrophage(Uterus)
X49.5	-2.595159264	11.0165288	Macrophage(Uterus)
X0.7	-9.531862708	5.537561613	NK cell(Uterus)
X1.6	-9.509018393	5.445305067	NK cell(Uterus)
X2.6	-9.746128531	4.949779707	NK cell(Uterus)
X3.6	-11.23527286	2.005339819	NK cell(Uterus)
X4.6	-9.385199995	5.394045073	NK cell(Uterus)
X5.6	-0.078189054	0.541324216	NK cell(Uterus)
X6.6	-9.435477705	5.428162772	NK cell(Uterus)
X7.6	-9.878658743	5.743787962	NK cell(Uterus)
X8.6	-9.850667449	5.556131083	NK cell(Uterus)
X9.6	-10.63256404	2.347257811	NK cell(Uterus)
X10.6	-10.40989921	4.460488516	NK cell(Uterus)
X11.6	-10.7380614	3.855757433	NK cell(Uterus)
X12.6	2.301494627	0.816630203	NK cell(Uterus)
X13.6	-10.36652705	6.01354714	NK cell(Uterus)
X14.6	-9.452272864	5.410156924	NK cell(Uterus)
X15.6	-10.04656169	5.546325404	NK cell(Uterus)
X16.6	-9.400419684	5.495475966	NK cell(Uterus)
X17.6	-10.9099097	4.906996447	NK cell(Uterus)
X18.6	-9.641314955	5.684103686	NK cell(Uterus)
X19.6	-9.787503691	5.199678141	NK cell(Uterus)
X20.6	-10.75612495	5.212264258	NK cell(Uterus)
X21.6	-10.93599269	2.879644114	NK cell(Uterus)
X22.6	-9.625468703	5.36653586	NK cell(Uterus)
X23.6	-9.253529997	1.560558754	NK cell(Uterus)
X24.6	-9.835602255	5.728296477	NK cell(Uterus)
X25.6	-10.55076358	3.144194323	NK cell(Uterus)
X26.6	-10.82926414	4.53476401	NK cell(Uterus)
X27.6	-9.829390021	5.720592219	NK cell(Uterus)
X28.6	-10.22900149	5.451382357	NK cell(Uterus)
X29.6	-9.535915823	5.650785643	NK cell(Uterus)
X30.6	-9.994580718	5.776509005	NK cell(Uterus)
X31.6	-9.857323142	5.321447569	NK cell(Uterus)
X32.6	-9.555309744	4.683526236	NK cell(Uterus)
X33.6	-9.991014929	5.617884833	NK cell(Uterus)
X34.6	-9.714105101	5.527837473	NK cell(Uterus)
X35.6	-10.45404861	4.688041407	NK cell(Uterus)
X36.6	-9.137244673	4.745030123	NK cell(Uterus)
X37.6	0.221297113	0.722607333	NK cell(Uterus)
X38.6	-9.808353873	5.682600695	NK cell(Uterus)
X39.6	-9.582634421	5.725206572	NK cell(Uterus)
X40.6	-11.25217673	1.891861636	NK cell(Uterus)
X41.6	-10.02327964	5.581454951	NK cell(Uterus)
X42.6	-10.68728301	3.849203783	NK cell(Uterus)
X43.6	-9.852159949	5.361460406	NK cell(Uterus)
X44.6	-10.98215911	3.942167956	NK cell(Uterus)
X45.6	-11.0247998	3.457602936	NK cell(Uterus)
X46.6	-9.248874159	3.979840475	NK cell(Uterus)
X47.6	-11.01564166	2.911462504	NK cell(Uterus)
X48.6	-9.597021552	5.700034815	NK cell(Uterus)
X49.6	-9.51783988	5.522330481	NK cell(Uterus)
X0.8	1.156924634	1.96269055	Muscle cell_Mgp high(Uterus)
X1.7	1.174016146	1.614887196	Muscle cell_Mgp high(Uterus)
X2.7	1.588158516	1.754599291	Muscle cell_Mgp high(Uterus)
X3.7	0.900783567	2.384893376	Muscle cell_Mgp high(Uterus)
X4.7	2.339031963	1.928704697	Muscle cell_Mgp high(Uterus)
X5.7	1.431205897	2.207415539	Muscle cell_Mgp high(Uterus)
X6.7	1.66958323	1.862454373	Muscle cell_Mgp high(Uterus)
X7.7	1.13110104	2.202634055	Muscle cell_Mgp high(Uterus)
X8.7	1.15248075	1.751784045	Muscle cell_Mgp high(Uterus)
X9.7	1.116670994	1.814846474	Muscle cell_Mgp high(Uterus)
X10.7	1.280075936	2.63830443	Muscle cell_Mgp high(Uterus)
X11.7	1.64200869	2.931660372	Muscle cell_Mgp high(Uterus)
X12.7	1.32735887	1.884955365	Muscle cell_Mgp high(Uterus)
X13.7	0.987591354	2.800437409	Muscle cell_Mgp high(Uterus)
X14.7	0.847454278	2.734679419	Muscle cell_Mgp high(Uterus)
X15.7	1.11951807	2.329578835	Muscle cell_Mgp high(Uterus)
X16.7	1.216095714	2.237359721	Muscle cell_Mgp high(Uterus)
X17.7	1.45245984	2.611459214	Muscle cell_Mgp high(Uterus)
X18.7	1.277356891	1.773267466	Muscle cell_Mgp high(Uterus)
X19.7	1.267835407	2.34111138	Muscle cell_Mgp high(Uterus)
X20.7	0.603625028	1.074798304	Muscle cell_Mgp high(Uterus)
X21.7	1.604951291	1.431745011	Muscle cell_Mgp high(Uterus)
X22.7	1.389604358	2.337076146	Muscle cell_Mgp high(Uterus)
X23.7	1.624133019	1.662213642	Muscle cell_Mgp high(Uterus)
X24.7	1.194098501	2.740087468	Muscle cell_Mgp high(Uterus)
X25.7	1.290062336	2.829143483	Muscle cell_Mgp high(Uterus)
X26.7	1.985760359	2.062415797	Muscle cell_Mgp high(Uterus)
X27.7	1.006274013	1.271565396	Muscle cell_Mgp high(Uterus)
X28.7	1.255759625	2.130990225	Muscle cell_Mgp high(Uterus)
X29.7	1.435459404	1.944601494	Muscle cell_Mgp high(Uterus)
X30.7	2.094485311	1.986854512	Muscle cell_Mgp high(Uterus)
X31.7	1.424282937	2.756164509	Muscle cell_Mgp high(Uterus)
X32.7	1.12244287	0.70191111	Muscle cell_Mgp high(Uterus)
X33.7	0.305920391	0.655442554	Muscle cell_Mgp high(Uterus)
X34.7	1.091278343	2.625187355	Muscle cell_Mgp high(Uterus)
X35.7	1.477924375	1.498169977	Muscle cell_Mgp high(Uterus)
X36.7	1.005955724	1.828385073	Muscle cell_Mgp high(Uterus)
X37.7	1.23423305	1.496373016	Muscle cell_Mgp high(Uterus)
X38.7	2.406120567	1.951003033	Muscle cell_Mgp high(Uterus)
X39.7	1.720284848	1.355015952	Muscle cell_Mgp high(Uterus)
X40.7	1.155525474	2.662043768	Muscle cell_Mgp high(Uterus)
X41.7	1.107858924	1.673819858	Muscle cell_Mgp high(Uterus)
X42.7	1.511391549	1.602232176	Muscle cell_Mgp high(Uterus)
X43.7	1.206527857	1.841272789	Muscle cell_Mgp high(Uterus)
X44.7	1.467275171	1.827495772	Muscle cell_Mgp high(Uterus)
X45.7	1.064500598	2.370783526	Muscle cell_Mgp high(Uterus)
X46.7	1.28260365	2.183181483	Muscle cell_Mgp high(Uterus)
X47.7	1.379203348	2.295103747	Muscle cell_Mgp high(Uterus)
X48.7	1.709337501	2.873906571	Muscle cell_Mgp high(Uterus)
X49.7	1.552399902	1.948428828	Muscle cell_Mgp high(Uterus)
X0.9	0.557963995	0.437994677	Stromal cell_Cxcl14 high(Uterus)
X1.8	1.010361104	0.344280797	Stromal cell_Cxcl14 high(Uterus)
X2.8	1.325196294	0.538206118	Stromal cell_Cxcl14 high(Uterus)
X3.8	1.564364223	-0.122434702	Stromal cell_Cxcl14 high(Uterus)
X4.8	0.963429479	-0.261998952	Stromal cell_Cxcl14 high(Uterus)
X5.8	1.539778738	1.024396616	Stromal cell_Cxcl14 high(Uterus)
X6.8	1.033405571	0.163404572	Stromal cell_Cxcl14 high(Uterus)
X7.8	0.62332019	-0.456332427	Stromal cell_Cxcl14 high(Uterus)
X8.8	1.442218451	1.614702064	Stromal cell_Cxcl14 high(Uterus)
X9.8	1.301460533	0.241836208	Stromal cell_Cxcl14 high(Uterus)
X10.8	1.025657205	1.02042504	Stromal cell_Cxcl14 high(Uterus)
X11.8	1.185066728	0.981170613	Stromal cell_Cxcl14 high(Uterus)
X12.8	1.311284928	1.576102573	Stromal cell_Cxcl14 high(Uterus)
X13.8	1.31436613	0.82504006	Stromal cell_Cxcl14 high(Uterus)
X14.8	1.027156977	0.498566228	Stromal cell_Cxcl14 high(Uterus)
X15.8	1.608507781	1.779741722	Stromal cell_Cxcl14 high(Uterus)
X16.8	-0.052890634	1.008124787	Stromal cell_Cxcl14 high(Uterus)
X17.8	1.206953792	0.955339509	Stromal cell_Cxcl14 high(Uterus)
X18.8	1.114383249	1.138463217	Stromal cell_Cxcl14 high(Uterus)
X19.8	1.745848684	0.323785979	Stromal cell_Cxcl14 high(Uterus)
X20.8	1.322583704	-0.133013901	Stromal cell_Cxcl14 high(Uterus)
X21.8	1.465376405	0.257769841	Stromal cell_Cxcl14 high(Uterus)
X22.8	1.231860904	-0.276158462	Stromal cell_Cxcl14 high(Uterus)
X23.8	1.359204916	0.544942695	Stromal cell_Cxcl14 high(Uterus)
X24.8	1.54248908	0.408251065	Stromal cell_Cxcl14 high(Uterus)
X25.8	1.513491897	1.453558761	Stromal cell_Cxcl14 high(Uterus)
X26.8	0.937653093	0.211062688	Stromal cell_Cxcl14 high(Uterus)
X27.8	1.067059426	-0.039506149	Stromal cell_Cxcl14 high(Uterus)
X28.8	0.945041446	-0.336979774	Stromal cell_Cxcl14 high(Uterus)
X29.8	1.049804716	0.110432196	Stromal cell_Cxcl14 high(Uterus)
X30.8	0.508274047	0.809256154	Stromal cell_Cxcl14 high(Uterus)
X31.8	1.238554387	0.967410761	Stromal cell_Cxcl14 high(Uterus)
X32.8	1.425697355	0.964703637	Stromal cell_Cxcl14 high(Uterus)
X33.8	1.20088902	0.810836035	Stromal cell_Cxcl14 high(Uterus)
X34.8	0.98565015	-0.038603049	Stromal cell_Cxcl14 high(Uterus)
X35.8	1.073177366	2.56999107	Stromal cell_Cxcl14 high(Uterus)
X36.8	1.381109623	0.176412928	Stromal cell_Cxcl14 high(Uterus)
X37.8	2.839252977	0.931553084	Stromal cell_Cxcl14 high(Uterus)
X38.8	1.129560618	-0.760071707	Stromal cell_Cxcl14 high(Uterus)
X39.8	1.366469292	0.645376939	Stromal cell_Cxcl14 high(Uterus)
X40.8	1.46092513	1.145441967	Stromal cell_Cxcl14 high(Uterus)
X41.8	-9.647456618	4.335087973	Stromal cell_Cxcl14 high(Uterus)
X42.8	1.383625297	0.266773838	Stromal cell_Cxcl14 high(Uterus)
X43.8	1.311660676	0.877402979	Stromal cell_Cxcl14 high(Uterus)
X44.8	0.391442357	1.345962125	Stromal cell_Cxcl14 high(Uterus)
X45.8	1.420996575	1.250438649	Stromal cell_Cxcl14 high(Uterus)
X46.8	1.725388078	-0.272194908	Stromal cell_Cxcl14 high(Uterus)
X47.8	1.373251347	0.980307537	Stromal cell_Cxcl14 high(Uterus)
X48.8	1.631058125	1.646208245	Stromal cell_Cxcl14 high(Uterus)
X49.8	1.796117811	1.203211981	Stromal cell_Cxcl14 high(Uterus)
X0.10	-4.97852561	-6.856766504	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X1.9	-4.476944895	-7.463656229	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X2.9	-4.59515235	-6.867105287	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X3.9	-4.746313544	-6.515562338	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X4.9	-5.118958445	-6.866768163	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X5.9	-4.698124857	-5.555438799	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X6.9	-5.322315665	-6.434073728	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X7.9	-6.06965396	-6.918844503	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X8.9	-5.457393141	-6.551855844	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X9.9	-5.156397791	-6.930028242	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X10.9	-5.455252142	-6.561269563	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X11.9	-5.776562663	-5.995755476	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X12.9	-5.469540091	-6.735366624	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X13.9	-5.136187048	-6.980436605	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X14.9	-6.03061101	-6.66285066	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X15.9	-5.512778731	-6.432323259	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X16.9	-5.500277491	-6.721908373	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X17.9	-4.891817065	-6.938243192	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X18.9	-5.324310751	-6.028279585	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X19.9	-5.297849627	-6.848634046	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X20.9	-5.800605269	-6.210755151	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X21.9	-4.586965533	-7.413068098	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X22.9	-4.511067839	-7.450948042	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X23.9	-5.800985308	-6.692887109	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X24.9	-5.482305975	-6.815022749	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X25.9	-5.136954279	-6.598717016	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X26.9	-5.34027812	-6.704130453	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X27.9	-5.028321238	-6.005285066	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X28.9	-4.407935591	-7.514113706	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X29.9	-4.393907042	-5.154076379	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X30.9	-5.295468779	-6.86946277	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X31.9	-5.158276053	-6.871584695	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X32.9	-5.098540755	-6.780110639	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X33.9	-4.951113196	-6.868161958	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X34.9	-5.819119425	-6.832623762	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X35.9	-4.785085173	-7.203851026	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X36.9	-5.22058055	-6.625285429	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X37.9	-5.305459948	-6.303469938	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X38.9	-5.149992915	-6.041764063	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X39.9	-5.101350279	-7.029989523	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X40.9	-5.720617743	-6.820666116	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X41.9	-5.365689249	-6.475384039	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X42.9	-5.821787329	-5.771683496	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X43.9	-4.950392218	-6.374988836	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X44.9	-5.166590662	-6.450669569	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X45.9	-5.203203173	-6.607044023	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X46.9	-5.609301539	-6.816421312	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X47.9	-5.428942175	-6.634129804	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X48.9	-5.743965598	-6.889373106	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X49.9	-5.196068736	-6.803470892	TS_Mrpl12_high(Trophoblast-Stem-Cell)
X0.11	-5.898605795	-6.270001215	TS_Rps28_high(Trophoblast-Stem-Cell)
X1.10	-5.55305192	-6.452209753	TS_Rps28_high(Trophoblast-Stem-Cell)
X2.10	-6.024478407	-6.162737173	TS_Rps28_high(Trophoblast-Stem-Cell)
X3.10	-6.404363604	-6.593701166	TS_Rps28_high(Trophoblast-Stem-Cell)
X4.10	-5.122790308	-6.329257291	TS_Rps28_high(Trophoblast-Stem-Cell)
X5.10	-5.805523844	-6.818348211	TS_Rps28_high(Trophoblast-Stem-Cell)
X6.10	-5.074747057	-6.586777013	TS_Rps28_high(Trophoblast-Stem-Cell)
X7.10	-5.295485945	-6.805333418	TS_Rps28_high(Trophoblast-Stem-Cell)
X8.10	-6.018267603	-6.147970003	TS_Rps28_high(Trophoblast-Stem-Cell)
X9.10	-5.667018385	-6.761751932	TS_Rps28_high(Trophoblast-Stem-Cell)
X10.10	-5.059453459	-6.923174184	TS_Rps28_high(Trophoblast-Stem-Cell)
X11.10	-5.211142035	-6.453038019	TS_Rps28_high(Trophoblast-Stem-Cell)
X12.10	-5.8839812	-6.400211614	TS_Rps28_high(Trophoblast-Stem-Cell)
X13.10	-5.30629632	-6.462489885	TS_Rps28_high(Trophoblast-Stem-Cell)
X14.10	-5.061601611	-6.273352903	TS_Rps28_high(Trophoblast-Stem-Cell)
X15.10	-5.0687041	-6.817212385	TS_Rps28_high(Trophoblast-Stem-Cell)
